,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
10,라포미 시지점,"카페,디저트",4.53,169,30,대구 수성구 달구벌대로 3102 1층,10:00에 영업 시작,053-792-0112,,,,"{'디저트가 맛있어요': 73, '커피가 맛있어요': 71, '친절해요': 62, '음료가 맛있어요': 52, '매장이 청결해요': 48, '인테리어가 멋져요': 38, '특별한 메뉴가 있어요': 34, '대화하기 좋아요': 25, '가성비가 좋아요': 23, '좌석이 편해요': 17, '사진이 잘 나와요': 17, '화장실이 깨끗해요': 7, '뷰가 좋아요': 7, '집중하기 좋아요': 5, '주차하기 편해요': 4, '아늑해요': 1}",163,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210717_192%2F1626527456358tUr9F_JPEG%2FPS0gDwlCHjd-vLOhxBmhzRNN.jpg"""
11,카페동이 시지점,"백반,가정식",0.0,1368,568,대구 수성구 신매로16길 56 상가 1층,11:00에 영업 시작,0507-1403-8813,,,,"{'음식이 맛있어요': 1093, '친절해요': 689, '재료가 신선해요': 609, '매장이 청결해요': 608, '가성비가 좋아요': 446, '반찬이 잘 나와요': 413, '양이 많아요': 391, '인테리어가 멋져요': 336, '혼밥하기 좋아요': 235, '매장이 넓어요': 121, '화장실이 깨끗해요': 65, '단체모임 하기 좋아요': 38, '뷰가 좋아요': 34, '특별한 날 가기 좋아요': 31, '메뉴 구성이 알차요': 18, '건강한 맛이에요': 17, '주차하기 편해요': 14, '아늑해요': 12, '차분한 분위기에요': 11, '음식이 빨리 나와요': 4, '아이와 가기 좋아요': 4, '컨셉이 독특해요': 2, '코스요리가 알차요': 2, '비싼 만큼 가치있어요': 1, '특별한 메뉴가 있어요': 1}",1358,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230920_81%2F1695198687736B7luK_PNG%2FImage_2023-08-29_11_36_04.png"""
12,팀스커피,"카페,디저트",0.0,124,50,대구 수성구 알파시티1로40길 17 1층 팀스커피,10:30에 영업 시작,053-710-8930,,,,"{'커피가 맛있어요': 95, '인테리어가 멋져요': 63, '친절해요': 49, '매장이 청결해요': 41, '디저트가 맛있어요': 33, '대화하기 좋아요': 32, '음료가 맛있어요': 29, '뷰가 좋아요': 27, '사진이 잘 나와요': 25, '화장실이 깨끗해요': 24, '특별한 메뉴가 있어요': 19, '집중하기 좋아요': 13, '가성비가 좋아요': 7, '좌석이 편해요': 5, '주차하기 편해요': 3, '차분한 분위기에요': 2, '재료가 신선해요': 1, '매장이 넓어요': 1}",124,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230428_88%2F1682692003064DxBIO_JPEG%2FKakaoTalk_20230428_231419081.jpg"""
13,희희제과,베이커리,0.0,296,65,대구 수성구 노변공원로 55 1층 102호,08:00에 영업 시작,010-9270-8481,,,,"{'가격이 합리적이에요': 104, '시설이 깔끔해요': 48, '주차하기 편해요': 22, '빵이 맛있어요': 15, '인테리어가 멋져요': 9, '선생님이 열정적이에요': 8, '친절해요': 6, '커피가 맛있어요': 5, '학생과 소통을 잘해요': 4, '맞춤 지도를 잘해줘요': 4, '특별한 메뉴가 있어요': 4, '수업이 체계적이에요': 3, '사진이 잘 나와요': 3, '매장이 청결해요': 3, '대화하기 좋아요': 3, '음료가 맛있어요': 2, '상담이 자세해요': 1, '가성비가 좋아요': 1, '집중하기 좋아요': 1}",173,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230822_174%2F1692705884213L1lRS_PNG%2FDDE2F8A0-857E-4AE1-92E4-D1CC74737A71.png"""
14,스타벅스 대구시지점,카페,4.58,5968,127,대구 수성구 달구벌대로 3216,,1522-3232,,,,"{'커피가 맛있어요': 1795, '친절해요': 857, '음료가 맛있어요': 717, '디저트가 맛있어요': 570, '매장이 청결해요': 378, '대화하기 좋아요': 350, '집중하기 좋아요': 220, '특별한 메뉴가 있어요': 191, '좌석이 편해요': 163, '화장실이 깨끗해요': 158, '인테리어가 멋져요': 133, '가성비가 좋아요': 101, '뷰가 좋아요': 51, '사진이 잘 나와요': 46, '주차하기 편해요': 37, '종류가 다양해요': 5, '오래 머무르기 좋아요': 4, '차분한 분위기에요': 1, '음식이 빨리 나와요': 1, '아이와 가기 좋아요': 1, '음악이 좋아요': 1, '매장이 넓어요': 1}",3313,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png"""
15,읍천리382 시지점,카페,4.48,303,172,대구 수성구 시지로14길 17 1층,10:00에 영업 시작,0504-0999-2484,,,,"{'디저트가 맛있어요': 68, '음료가 맛있어요': 68, '커피가 맛있어요': 53, '인테리어가 멋져요': 48, '친절해요': 35, '가성비가 좋아요': 31, '특별한 메뉴가 있어요': 30, '사진이 잘 나와요': 18, '대화하기 좋아요': 18, '매장이 청결해요': 13, '좌석이 편해요': 10, '집중하기 좋아요': 7, '뷰가 좋아요': 5, '주차하기 편해요': 3, '화장실이 깨끗해요': 2, '컨셉이 독특해요': 1, '재료가 신선해요': 1, '포장이 깔끔해요': 1}",140,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200904_74%2F1599181301279Lyn90_JPEG%2FjgjCYFDYNzOnDlwtbA2aytMA.jpg"""
16,댐퍼커피 알파시티점,"카페,디저트",4.67,124,42,대구 수성구 알파시티1로35길 17 1층,09:00에 영업 시작,0507-0284-4201,,,,"{'커피가 맛있어요': 66, '매장이 청결해요': 39, '친절해요': 35, '음료가 맛있어요': 26, '대화하기 좋아요': 24, '인테리어가 멋져요': 17, '가성비가 좋아요': 14, '집중하기 좋아요': 13, '디저트가 맛있어요': 9, '뷰가 좋아요': 9, '화장실이 깨끗해요': 5, '사진이 잘 나와요': 4, '주차하기 편해요': 3, '좌석이 편해요': 2, '차분한 분위기에요': 1, '매장이 넓어요': 1, '특별한 메뉴가 있어요': 1, '오래 머무르기 좋아요': 1}",98,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210510_294%2F1620619681518odws8_JPEG%2F563DkEv566ExcxAfVNMK4cPt.jpg"""
17,메종루이 베이커리,베이커리,0.0,899,190,대구 수성구 알파시티2로 35,08:00에 영업 시작,0507-1408-1172,,,,"{'빵이 맛있어요': 696, '친절해요': 232, '매장이 청결해요': 220, '커피가 맛있어요': 197, '가성비가 좋아요': 111, '인테리어가 멋져요': 108, '대화하기 좋아요': 105, '특별한 메뉴가 있어요': 100, '음료가 맛있어요': 82, '주차하기 편해요': 54, '좌석이 편해요': 46, '사진이 잘 나와요': 38, '화장실이 깨끗해요': 33, '집중하기 좋아요': 23, '뷰가 좋아요': 9, '디저트가 맛있어요': 4, '건강한 맛이에요': 3, '아늑해요': 2, '재료가 신선해요': 2, '매장이 넓어요': 2, '종류가 다양해요': 2, '음식이 맛있어요': 1, '메뉴 구성이 알차요': 1, '오래 머무르기 좋아요': 1}",878,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220630_241%2F1656563921050NxhIS_JPEG%2F10.jpg"""
18,아임붕어 시지점,"카페,디저트",0.0,63,19,대구 수성구 신매로2길 3 1층,09:00에 영업 시작,0507-1367-8910,,,,"{'디저트가 맛있어요': 31, '매장이 청결해요': 24, '친절해요': 22, '특별한 메뉴가 있어요': 22, '가성비가 좋아요': 20, '커피가 맛있어요': 10, '음료가 맛있어요': 9, '음식이 맛있어요': 3, '사진이 잘 나와요': 3, '종류가 다양해요': 2, '빵이 맛있어요': 1, '좌석이 편해요': 1, '선물하기 좋아요': 1, '인테리어가 멋져요': 1, '아이와 가기 좋아요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",62,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230605_234%2F1685954477339t6KqI_PNG%2F%25BD%25C3%25C1%25F6%25C1%25A1_%25C0%25FC%25B0%25E62-1.png"""
19,코지케이크샵,"카페,디저트",0.0,152,47,대구 수성구 시지로 28 1층 104호,10:00에 영업 시작,0507-1372-1330,,,,"{'주문제작을 잘해줘요': 105, '친절해요': 103, '디저트가 맛있어요': 98, '빵이 맛있어요': 64, '선물하기 좋아요': 62, '매장이 청결해요': 37, '재료가 신선해요': 28, '파티하기 좋아요': 24, '사진이 잘 나와요': 14, '인테리어가 멋져요': 13, '특별한 메뉴가 있어요': 13, '주차하기 편해요': 11, '아늑해요': 10, '비싼 만큼 가치있어요': 5, '차분한 분위기에요': 4, '포장이 깔끔해요': 3, '특별한 날 가기 좋아요': 3, '커피가 맛있어요': 2, '음식이 맛있어요': 2, '음료가 맛있어요': 1, '가성비가 좋아요': 1}",152,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230803_10%2F169103537930770GOE_JPEG%2FIMG_7793.jpeg"""
20,데일리호스브라운 본점,베이커리,0.0,2110,121,대구 수성구 천을로 191,08:00에 영업 시작,053-755-5777,,,,"{'빵이 맛있어요': 1710, '커피가 맛있어요': 419, '매장이 청결해요': 411, '특별한 메뉴가 있어요': 315, '친절해요': 295, '인테리어가 멋져요': 224, '대화하기 좋아요': 191, '음료가 맛있어요': 183, '가성비가 좋아요': 127, '화장실이 깨끗해요': 108, '좌석이 편해요': 85, '뷰가 좋아요': 64, '사진이 잘 나와요': 49, '주차하기 편해요': 32, '집중하기 좋아요': 20, '매장이 넓어요': 5, '디저트가 맛있어요': 4, '종류가 다양해요': 2, '아늑해요': 1, '음식이 맛있어요': 1, '재료가 신선해요': 1}",2087,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220405_289%2F164915895909529XST_JPEG%2F46D523A1-222A-435B-87AE-289C262FEFD8.jpeg"""
21,켑트 베이커스,베이커리,4.55,833,259,대구 수성구 달구벌대로650길 15 1층 kept,09:00에 영업 시작,0507-1416-6810,,,,"{'커피가 맛있어요': 457, '빵이 맛있어요': 364, '인테리어가 멋져요': 203, '음료가 맛있어요': 197, '친절해요': 158, '매장이 청결해요': 136, '대화하기 좋아요': 133, '사진이 잘 나와요': 116, '특별한 메뉴가 있어요': 80, '뷰가 좋아요': 61, '집중하기 좋아요': 43, '화장실이 깨끗해요': 33, '가성비가 좋아요': 32, '좌석이 편해요': 24, '디저트가 맛있어요': 4, '주차하기 편해요': 3, '아늑해요': 2, '메뉴 구성이 알차요': 2, '야외 공간이 멋져요': 2, '차분한 분위기에요': 1, '음식이 맛있어요': 1, '반려동물과 가기 좋아요': 1, '매장이 넓어요': 1, '단체모임 하기 좋아요': 1}",725,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210707_106%2F1625642465431jzQhy_JPEG%2FPCggLBM5lYroC6rZYILAl6hm.jpg"""
22,1LL 신매점,카페,4.47,245,111,대구 수성구 달구벌대로650길 3,10:00에 영업 시작,0507-1384-6767,,,,"{'커피가 맛있어요': 111, '친절해요': 47, '매장이 청결해요': 34, '대화하기 좋아요': 28, '음료가 맛있어요': 24, '가성비가 좋아요': 24, '집중하기 좋아요': 23, '특별한 메뉴가 있어요': 22, '인테리어가 멋져요': 18, '디저트가 맛있어요': 14, '좌석이 편해요': 10, '사진이 잘 나와요': 10, '뷰가 좋아요': 8, '화장실이 깨끗해요': 6, '차분한 분위기에요': 1, '매장이 넓어요': 1}",160,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210916_222%2F1631803198735rM0Q9_JPEG%2FAunH7UiWME9O7rioUVKjq4Hp.jpg"""
23,umm,"카페,디저트",4.82,67,25,대구 수성구 달구벌대로 3260-4,12:00에 영업 시작,0507-1360-0590,,,,"{'디저트가 맛있어요': 26, '친절해요': 21, '매장이 청결해요': 14, '특별한 메뉴가 있어요': 13, '가성비가 좋아요': 5, '인테리어가 멋져요': 2, '사진이 잘 나와요': 2, '커피가 맛있어요': 1}",29,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210701_137%2F1625113222528SAOCm_PNG%2FEZAlwcY7oEBQ4j_6IawXK5dV.png"""
24,이레커피,"카페,디저트",0.0,22,38,대구 수성구 달구벌대로650길 5-8 1층 이레커피,10:00에 영업 시작,0507-1380-6727,,,,"{'커피가 맛있어요': 18, '친절해요': 14, '음료가 맛있어요': 7, '디저트가 맛있어요': 6, '가성비가 좋아요': 5, '매장이 청결해요': 4, '대화하기 좋아요': 4, '인테리어가 멋져요': 2, '좌석이 편해요': 1, '특별한 메뉴가 있어요': 1, '집중하기 좋아요': 1}",22,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220708_223%2F16572499759882Q77I_JPEG%2FE748E335-6DEA-4601-AD54-2D32E9F1F498.jpeg"""
25,마일드베이크샵,베이커리,0.0,106,31,대구 수성구 시지로 43-3 1층,10:30에 영업 시작,070-7739-7788,,,,"{'빵이 맛있어요': 95, '친절해요': 50, '매장이 청결해요': 44, '특별한 메뉴가 있어요': 34, '커피가 맛있어요': 18, '인테리어가 멋져요': 14, '음료가 맛있어요': 6, '가성비가 좋아요': 5, '디저트가 맛있어요': 3, '사진이 잘 나와요': 3, '아늑해요': 2, '주차하기 편해요': 2, '대화하기 좋아요': 2, '음식이 맛있어요': 1, '재료가 신선해요': 1, '반려동물과 가기 좋아요': 1, '집중하기 좋아요': 1, '건강한 맛이에요': 1, '뷰가 좋아요': 1}",105,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221206_62%2F1670337659628UWaAX_JPEG%2F02A03C9A-F157-4787-B1DB-4D2DEE863FA6.jpeg"""
26,버드소리 대구수성점,테마카페,0.0,58,11,대구 수성구 신매로19길 30 A동 7층,11:00에 영업 시작,0507-1443-7118,,,,"{'친절해요': 43, '컨셉이 독특해요': 34, '아이와 가기 좋아요': 33, '커피가 맛있어요': 18, '음료가 맛있어요': 14, '사진이 잘 나와요': 14, '인테리어가 멋져요': 12, '좌석이 편해요': 11, '매장이 넓어요': 11, '반려동물과 가기 좋아요': 7, '가성비가 좋아요': 7, '오래 머무르기 좋아요': 5, '뷰가 좋아요': 5, '매장이 청결해요': 4, '아늑해요': 2, '디저트가 맛있어요': 2, '음식이 맛있어요': 2, '화장실이 깨끗해요': 2, '음악이 좋아요': 1, '단체모임 하기 좋아요': 1, '종류가 다양해요': 1}",58,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231030_183%2F1698650267704CTX8B_JPEG%2FIMG_1188.jpeg"""
27,디오디커피,"카페,디저트",0.0,210,59,대구 수성구 노변공원로3길 7,09:00에 영업 시작,0507-1489-0249,,,,"{'커피가 맛있어요': 122, '디저트가 맛있어요': 103, '친절해요': 64, '음료가 맛있어요': 60, '매장이 청결해요': 43, '가성비가 좋아요': 36, '인테리어가 멋져요': 34, '대화하기 좋아요': 32, '특별한 메뉴가 있어요': 22, '좌석이 편해요': 12, '사진이 잘 나와요': 11, '집중하기 좋아요': 10, '화장실이 깨끗해요': 8, '뷰가 좋아요': 5, '아늑해요': 2, '주차하기 편해요': 2, '차분한 분위기에요': 1, '오래 머무르기 좋아요': 1}",207,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220804_33%2F1659601075688Ue1hv_JPEG%2FBBC1CA6D-F639-4BD0-A266-AB65E9B1BBFE.jpeg"""
28,제일구락부 시지점,"카페,디저트",0.0,116,127,대구 수성구 신매로19길 8 2층,11:00에 영업 시작,070-7620-6666,,,,"{'인테리어가 멋져요': 56, '커피가 맛있어요': 43, '음료가 맛있어요': 39, '디저트가 맛있어요': 35, '친절해요': 33, '사진이 잘 나와요': 30, '매장이 청결해요': 22, '대화하기 좋아요': 21, '특별한 메뉴가 있어요': 19, '가성비가 좋아요': 17, '뷰가 좋아요': 13, '집중하기 좋아요': 7, '좌석이 편해요': 5, '화장실이 깨끗해요': 5, '주차하기 편해요': 2, '차분한 분위기에요': 1, '컨셉이 독특해요': 1, '음식이 맛있어요': 1, '매장이 넓어요': 1}",115,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221101_200%2F1667234531430Y4Fb7_JPEG%2F4E0CEEAF-0372-441B-AA52-66A8585C5468.jpeg"""
29,버터즈,"카페,디저트",4.79,161,122,대구 수성구 달구벌대로647길 20-3 2층,11:00에 영업 시작,0507-1327-1051,,,,"{'디저트가 맛있어요': 78, '커피가 맛있어요': 55, '친절해요': 44, '음료가 맛있어요': 37, '인테리어가 멋져요': 34, '대화하기 좋아요': 27, '매장이 청결해요': 26, '특별한 메뉴가 있어요': 23, '사진이 잘 나와요': 15, '가성비가 좋아요': 13, '좌석이 편해요': 11, '집중하기 좋아요': 7, '주차하기 편해요': 2, '화장실이 깨끗해요': 2, '뷰가 좋아요': 2, '아늑해요': 1, '선물하기 좋아요': 1, '오래 머무르기 좋아요': 1}",116,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_192%2F1680586803252907kd_JPEG%2F85AFE0A4-C137-41AB-9EB0-33BCF662196B.jpeg"""
