,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
10,배스킨라빈스 대구두류점,아이스크림,4.51,1640,49,대구 서구 달구벌대로 1691 (내당동) M프라자 109호,10:00에 영업 시작,053-525-0031,,,,"{'디저트가 맛있어요': 545, '친절해요': 327, '매장이 청결해요': 317, '인테리어가 멋져요': 140, '음료가 맛있어요': 123, '특별한 메뉴가 있어요': 120, '가성비가 좋아요': 83, '커피가 맛있어요': 79, '좌석이 편해요': 57, '대화하기 좋아요': 52, '주차하기 편해요': 41, '사진이 잘 나와요': 18, '뷰가 좋아요': 17, '화장실이 깨끗해요': 16, '집중하기 좋아요': 11, '음식이 맛있어요': 2, '양이 많아요': 1, '메뉴 구성이 알차요': 1, '매장이 넓어요': 1, '종류가 다양해요': 1}",1152,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190207_263%2F1549518073913VHxxg_JPEG%2FWzOVG98BAb-9oaMe84QYeDV3.jpg"""
11,투썸플레이스 대구7호광장점,카페,4.24,426,44,대구 달서구 달구벌대로344길 68,09:00에 영업 시작,053-651-9600,,,,"{'디저트가 맛있어요': 66, '커피가 맛있어요': 63, '대화하기 좋아요': 34, '음료가 맛있어요': 27, '매장이 청결해요': 26, '좌석이 편해요': 22, '친절해요': 19, '집중하기 좋아요': 18, '특별한 메뉴가 있어요': 6, '가성비가 좋아요': 5, '인테리어가 멋져요': 4, '주차하기 편해요': 4, '화장실이 깨끗해요': 4, '사진이 잘 나와요': 2, '뷰가 좋아요': 2}",179,
12,파리바게뜨 두류역점,베이커리,4.49,1717,8,대구 서구 달구벌대로 1723 [달서고교 옆],07:00에 영업 시작,053-525-8204,,,,"{'빵이 맛있어요': 639, '친절해요': 215, '매장이 청결해요': 137, '가성비가 좋아요': 73, '특별한 메뉴가 있어요': 58, '커피가 맛있어요': 48, '음료가 맛있어요': 44, '인테리어가 멋져요': 21, '뷰가 좋아요': 14, '좌석이 편해요': 12, '화장실이 깨끗해요': 10, '대화하기 좋아요': 8, '사진이 잘 나와요': 7, '집중하기 좋아요': 7, '주차하기 편해요': 6, '혼밥하기 좋아요': 1, '음식이 빨리 나와요': 1, '종류가 다양해요': 1}",926,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_42%2F1649840767909VvQ4v_PNG%2Fimage.png"""
13,이승엽 베이커리,베이커리,4.29,256,4,대구 달서구 야외음악당로39길 68,06:30에 영업 시작,0507-1329-0369,,,,"{'빵이 맛있어요': 134, '친절해요': 66, '가성비가 좋아요': 35, '매장이 청결해요': 21, '특별한 메뉴가 있어요': 12, '음료가 맛있어요': 8, '인테리어가 멋져요': 5, '커피가 맛있어요': 4, '주차하기 편해요': 3, '사진이 잘 나와요': 2, '화장실이 깨끗해요': 2, '뷰가 좋아요': 2, '좌석이 편해요': 1, '대화하기 좋아요': 1}",197,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190212_244%2F1549951953674tTy4h_JPEG%2FUSpXVoJMC0zLWUG0AsO4dpBx.jpg"""
14,카페 코소보,"카페,디저트",0.0,45,13,대구 달서구 야외음악당로39길 35 1층 카페코소보,12:00에 영업 시작,0507-1444-2017,,,,"{'커피가 맛있어요': 33, '친절해요': 18, '음료가 맛있어요': 16, '인테리어가 멋져요': 15, '사진이 잘 나와요': 12, '매장이 청결해요': 12, '가성비가 좋아요': 11, '대화하기 좋아요': 10, '집중하기 좋아요': 6, '화장실이 깨끗해요': 5, '특별한 메뉴가 있어요': 3, '디저트가 맛있어요': 2, '뷰가 좋아요': 2, '좌석이 편해요': 1, '주차하기 편해요': 1, '오래 머무르기 좋아요': 1}",45,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220623_120%2F16559618782924tQHu_JPEG%2F52E5956B-6E7F-473C-A6FC-D314E6A68136.jpeg"""
15,크로앙쥬 대구두류역점,"카페,디저트",0.0,63,12,대구 서구 달구벌대로 1721-1 1층,09:00에 영업 시작,0507-1404-2200,,,,"{'디저트가 맛있어요': 38, '친절해요': 27, '매장이 청결해요': 24, '가성비가 좋아요': 20, '커피가 맛있어요': 15, '특별한 메뉴가 있어요': 14, '음료가 맛있어요': 10, '대화하기 좋아요': 8, '인테리어가 멋져요': 5, '집중하기 좋아요': 4, '좌석이 편해요': 3, '사진이 잘 나와요': 1}",61,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230510_159%2F1683679819495W2w0Q_JPEG%2FKakaoTalk_20230509_175007761.jpg"""
16,공차 대구광장점,차,4.56,1077,35,대구 서구 달구벌대로 1719 1층,10:30에 영업 시작,0507-1334-0369,,,,"{'음료가 맛있어요': 245, '차가 맛있어요': 140, '친절해요': 104, '매장이 청결해요': 50, '디저트가 맛있어요': 45, '특별한 메뉴가 있어요': 43, '가성비가 좋아요': 31, '대화하기 좋아요': 25, '좌석이 편해요': 23, '집중하기 좋아요': 12, '인테리어가 멋져요': 9, '주차하기 편해요': 4, '사진이 잘 나와요': 4, '화장실이 깨끗해요': 4, '뷰가 좋아요': 4, '차분한 분위기에요': 2, '아늑해요': 1}",457,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180927_254%2F1538031428438ppy0D_JPEG%2FNlMBnq3yYi0KDgSPCwz6kV0i.jpg"""
17,빽다방 대구두류점,테이크아웃커피,4.37,533,21,대구 달서구 달구벌대로344길 34,10:00에 영업 시작,0507-0289-9424,,,,"{'커피가 맛있어요': 153, '가성비가 좋아요': 141, '음료가 맛있어요': 101, '친절해요': 73, '디저트가 맛있어요': 29, '특별한 메뉴가 있어요': 20, '매장이 청결해요': 19, '집중하기 좋아요': 8, '대화하기 좋아요': 8, '좌석이 편해요': 6, '뷰가 좋아요': 6, '인테리어가 멋져요': 4, '화장실이 깨끗해요': 4, '사진이 잘 나와요': 2, '주차하기 편해요': 1}",344,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200411_52%2F158653210082424i7g_JPEG%2FSZz7vMJnY6ZO7gWRtGKzfrFg.jpg"""
18,메가MGC커피 대구두류역점,카페,4.68,846,16,대구 달서구 달구벌대로 1730,08:30에 영업 시작,053-622-9397,,,,"{'커피가 맛있어요': 306, '가성비가 좋아요': 227, '음료가 맛있어요': 178, '친절해요': 118, '디저트가 맛있어요': 75, '매장이 청결해요': 56, '특별한 메뉴가 있어요': 43, '대화하기 좋아요': 29, '인테리어가 멋져요': 27, '좌석이 편해요': 19, '집중하기 좋아요': 11, '사진이 잘 나와요': 10, '뷰가 좋아요': 8, '화장실이 깨끗해요': 7, '주차하기 편해요': 6, '음식이 빨리 나와요': 2, '양이 많아요': 1, '오래 머무르기 좋아요': 1}",649,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210227_173%2F1614408385024dPL6A_JPEG%2FvAxxmSvrTo6tAX5rJvA4JT69.jpg"""
19,코코호도 대구광장점,호두과자,4.43,172,3,대구 서구 내당4동 582 힐스테이트상가 4호,,053-558-4610,,,,"{'디저트가 맛있어요': 39, '친절해요': 37, '가성비가 좋아요': 28, '특별한 메뉴가 있어요': 9, '매장이 청결해요': 4, '집중하기 좋아요': 3, '커피가 맛있어요': 2, '음료가 맛있어요': 2, '주차하기 편해요': 1, '사진이 잘 나와요': 1}",88,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200407_281%2F1586268928011jVscW_JPEG%2FKVMRVUoKfEWQifOR_dIFYVVY.jpeg.jpg"""
20,마실커피 광장코아점,"카페,디저트",0.0,304,69,대구 달서구 야외음악당로39길 43 1층,04:00에 영업 종료,0507-1373-7636,,,,"{'커피가 맛있어요': 123, '가성비가 좋아요': 100, '친절해요': 93, '음료가 맛있어요': 70, '디저트가 맛있어요': 24, '매장이 청결해요': 20, '특별한 메뉴가 있어요': 18, '대화하기 좋아요': 17, '인테리어가 멋져요': 15, '좌석이 편해요': 9, '사진이 잘 나와요': 7, '집중하기 좋아요': 6, '화장실이 깨끗해요': 3, '뷰가 좋아요': 2, '양이 많아요': 1, '주차하기 편해요': 1, '매장이 넓어요': 1}",286,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_185%2F1648699614486AvotS_JPEG%2FKakaoTalk_20220330_162613603_02.jpg"""
21,커피N 카페N,카페,4.41,240,13,대구 달서구 달구벌대로 1720 1층ㅡ2층,10:30에 영업 시작,070-4175-0100,,,,"{'커피가 맛있어요': 76, '대화하기 좋아요': 29, '음료가 맛있어요': 26, '매장이 청결해요': 24, '디저트가 맛있어요': 17, '친절해요': 17, '인테리어가 멋져요': 14, '가성비가 좋아요': 14, '집중하기 좋아요': 13, '좌석이 편해요': 10, '화장실이 깨끗해요': 8, '주차하기 편해요': 4, '뷰가 좋아요': 4, '특별한 메뉴가 있어요': 3}",135,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220321_232%2F1647832708622tULmN_JPEG%2F20220321_114647.jpg"""
22,카페봄봄 광장점,카페,4.33,555,4,대구 서구 달구벌대로 1723 카페봄봄 광장점,09:00에 영업 시작,0507-1856-7135,,,,"{'커피가 맛있어요': 166, '가성비가 좋아요': 141, '음료가 맛있어요': 126, '친절해요': 89, '디저트가 맛있어요': 36, '특별한 메뉴가 있어요': 27, '매장이 청결해요': 21, '인테리어가 멋져요': 9, '대화하기 좋아요': 6, '좌석이 편해요': 4, '사진이 잘 나와요': 4, '뷰가 좋아요': 3, '주차하기 편해요': 2, '집중하기 좋아요': 2, '화장실이 깨끗해요': 2, '메뉴 구성이 알차요': 1, '음악이 좋아요': 1}",390,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220203_48%2F1643854229540regH0_JPEG%2FA28454F6-DB48-4C6E-A020-15AF531637C9.jpeg"""
23,스마일명품찹쌀꽈배기 광장점,스마일명품찹쌀꽈배기,4.53,95,8,대구 달서구 야외음악당로39길 62 신내당시장아파트,09:30에 영업 시작,053-622-3221,,,,"{'빵이 맛있어요': 42, '친절해요': 16, '가성비가 좋아요': 13, '매장이 청결해요': 9, '특별한 메뉴가 있어요': 5, '좌석이 편해요': 1, '음료가 맛있어요': 1, '대화하기 좋아요': 1}",58,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191029_55%2F1572317279552SQq3j_JPEG%2FCV3tlUcgwMwclHljTRD5wBq2.JPG.jpg"""
24,블라인드멜론 졸리루어점,"카페,디저트",0.0,27,4,대구 달서구 야외음악당로39길 51 1층,11:00에 영업 시작,0507-1305-6359,,,,"{'커피가 맛있어요': 19, '음료가 맛있어요': 10, '디저트가 맛있어요': 8, '친절해요': 6, '가성비가 좋아요': 6, '특별한 메뉴가 있어요': 2, '좌석이 편해요': 1, '인테리어가 멋져요': 1, '사진이 잘 나와요': 1, '대화하기 좋아요': 1}",27,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220907_194%2F1662560629267xwaJS_JPEG%2F%25B7%25CE%25B0%25ED.jpg"""
25,카페점보 달서점,카페,0.0,111,4,대구 달서구 달구벌대로 1700 1층,07:00에 영업 시작,053-561-2002,,,,"{'커피가 맛있어요': 65, '음료가 맛있어요': 44, '친절해요': 37, '가성비가 좋아요': 36, '매장이 청결해요': 22, '디저트가 맛있어요': 18, '특별한 메뉴가 있어요': 15, '인테리어가 멋져요': 5, '화장실이 깨끗해요': 5, '좌석이 편해요': 4, '대화하기 좋아요': 4, '주차하기 편해요': 3, '집중하기 좋아요': 2, '아늑해요': 1, '재료가 신선해요': 1, '양이 많아요': 1, '포장이 깔끔해요': 1, '사진이 잘 나와요': 1, '종류가 다양해요': 1}",110,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_166%2F1680580901331e82XA_JPEG%2F1.jpg"""
26,카페오프닝,테이크아웃커피,4.79,74,6,대구 서구 달구벌대로 1760 두류지하상가 A열17호,10:30에 영업 시작,010-5541-5065,,,,"{'커피가 맛있어요': 24, '친절해요': 20, '음료가 맛있어요': 12, '가성비가 좋아요': 9, '디저트가 맛있어요': 4, '특별한 메뉴가 있어요': 4, '매장이 청결해요': 4, '대화하기 좋아요': 4, '좌석이 편해요': 3, '인테리어가 멋져요': 3, '주차하기 편해요': 1}",45,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210104_55%2F1609735505917Mz4Ki_JPEG%2F348CJdQNJcWAL89Km8_axn80.jpg"""
27,슈슈카롱,"카페,디저트",4.97,944,282,대구 서구 국채보상로34길 12 중리롯데캐슬상가 129동121호 1층,10:00에 영업 시작,010-6889-5211,,,,"{'친절해요': 482, '매장이 청결해요': 349, '특별한 메뉴가 있어요': 335, '가성비가 좋아요': 334, '디저트가 맛있어요': 264, '빵이 맛있어요': 261, '주차하기 편해요': 212, '커피가 맛있어요': 141, '음료가 맛있어요': 106, '인테리어가 멋져요': 75, '사진이 잘 나와요': 48, '대화하기 좋아요': 29, '음식이 맛있어요': 19, '좌석이 편해요': 18, '메뉴 구성이 알차요': 14, '종류가 다양해요': 8, '뷰가 좋아요': 8, '집중하기 좋아요': 7, '화장실이 깨끗해요': 7, '재료가 신선해요': 4, '선물하기 좋아요': 3, '코스요리가 알차요': 2, '양이 많아요': 2, '포장이 깔끔해요': 2, '파티하기 좋아요': 2, '비싼 만큼 가치있어요': 2, '건강한 맛이에요': 2, '술이 다양해요': 1, '차분한 분위기에요': 1, '읽을만한 책이 많아요': 1, '아늑해요': 1, '혼술하기 좋아요': 1, '음식이 빨리 나와요': 1, '아이와 가기 좋아요': 1, '기본 안주가 좋아요': 1, '특별한 날 가기 좋아요': 1, '오래 머무르기 좋아요': 1}",714,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230430_81%2F1682854859252bWRDe_JPEG%2FIMG_5181.jpeg"""
28,더리터 두류역점,테이크아웃커피,4.62,173,6,대구 달서구 달구벌대로 1726,08:00에 영업 시작,053-657-8880,,,,"{'커피가 맛있어요': 67, '가성비가 좋아요': 63, '친절해요': 38, '음료가 맛있어요': 37, '매장이 청결해요': 20, '디저트가 맛있어요': 11, '특별한 메뉴가 있어요': 7, '대화하기 좋아요': 4, '인테리어가 멋져요': 3, '좌석이 편해요': 2, '사진이 잘 나와요': 2, '화장실이 깨끗해요': 2, '주차하기 편해요': 1, '집중하기 좋아요': 1, '뷰가 좋아요': 1}",152,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210623_148%2F16244157547995vBEd_JPEG%2F2b7pRM0P2cXZEDemQA2TFgbx.jpg"""
29,벌툰 봉화당 광장코아점,만화방,0.0,311,152,대구 달서구 달구벌대로 1698 6층,10:00에 영업 시작,053-657-1867,,"벌툰 광장코아점!!

6월 17일 GRAND OPEN!!!

박명수도 반한 벌툰 새로운 컨셉으로 돌아왔다.
아늑하고 편안한 분위기의 봉화당!!!
-개화기 컨셉의 만화카페 시설 복합 놀이공간
-손때 묻지 않은 인기도서
-빔프로젝터 영상방[넷플릭스] 허니박스 12개 설치
-레트로 24인치 게임 2대 무료이용
-안마기, 보드게임 무료이용
-다양한 식사/디저트 먹거리
-도서+인테리어+먹거리+놀거리

매장 재방문율 1위
고객 선호도 1위",,"{'책 읽기 쾌적해요': 164, '음식이 맛있어요': 150, '친절해요': 147, '매장이 청결해요': 125, '놀거리가 많아요': 123, '책 종류가 다양해요': 82, '가성비가 좋아요': 65, '주차하기 편해요': 15, '화장실이 깨끗해요': 9, '좌석이 편해요': 7, '먹거리가 풍부해요': 3, '인테리어가 멋져요': 3, '조용히 쉬기 좋아요': 2, '뷰가 좋아요': 1}",308,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220705_261%2F1656999308152rE8aB_JPEG%2FKakaoTalk_20220705_135127648_04.jpg"""
30,보드게임카페 레드버튼 광장코아점,보드카페,0.0,292,35,대구 달서구 달구벌대로344길 35 2층,13:00에 영업 시작,0507-1485-0350,,"안녕하세요:) 보드게임카페 레드버튼 광장코아점입니다.

보드게임을 즐길 수 있는 최상의 공간과 서비스, 고퀄리티 음료와 스낵이 준비되어 있습니다.

따뜻한 즐거움으로 여러분께 인생취미를 선물하겠습니다.",,"{'게임 종류가 다양해요': 202, '시설이 깔끔해요': 166, '친절해요': 132, '단체모임 하기 좋아요': 86, '설명이 자세해요': 67, '먹거리가 풍부해요': 52, '가성비가 좋아요': 51, '화장실이 깨끗해요': 39, '좌석 간격이 넓어요': 19, '룸이 잘 되어있어요': 5, '주차하기 편해요': 3, '음식이 맛있어요': 2, '좌석이 편해요': 1, '인테리어가 멋져요': 1}",291,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230120_207%2F1674188610940mpntH_JPEG%2F1.jpg"""
