,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
11,백금당 종로점,"카페,디저트",4.82,376,144,대구 중구 종로 71 2층,12:00에 영업 시작,0507-1344-8346,,,,"{'디저트가 맛있어요': 186, '커피가 맛있어요': 155, '친절해요': 139, '인테리어가 멋져요': 129, '음료가 맛있어요': 104, '매장이 청결해요': 91, '대화하기 좋아요': 81, '특별한 메뉴가 있어요': 71, '사진이 잘 나와요': 69, '뷰가 좋아요': 33, '좌석이 편해요': 26, '화장실이 깨끗해요': 21, '집중하기 좋아요': 19, '가성비가 좋아요': 14, '아늑해요': 4, '주차하기 편해요': 4, '차분한 분위기에요': 2}",327,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220823_255%2F1661264447332wJ4ra_JPEG%2F2FB2193F-01E8-459E-B3CD-64EE1A6987A6.jpeg"""
12,아이원유학스터디,스터디카페,0.0,98,153,대구 중구 국채보상로 582 미도빌딩 12층,09:00에 영업 시작,0507-1408-9490,,,,"{'가성비가 좋아요': 29, '집중하기 좋아요': 29, '차분한 분위기에요': 21, '요금제가 잘 되어있어요': 20, '룸이 잘 되어있어요': 20, '매장이 청결해요': 14, '좌석이 편해요': 10, '화장실이 깨끗해요': 9, '친절해요': 6, '매장이 넓어요': 6, '분위기 관리가 철저해요': 2, '인테리어가 멋져요': 1}",50,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160305_134%2F1457162577399aoOnY_JPEG%2F176255565276111_0.jpeg"""
13,노엑시트,"카페,디저트",0.0,28,95,대구 중구 경상감영길 212 1층 노엑시트,12:00에 영업 시작,0507-1381-8311,,,,"{'커피가 맛있어요': 21, '인테리어가 멋져요': 17, '친절해요': 13, '사진이 잘 나와요': 7, '디저트가 맛있어요': 5, '음료가 맛있어요': 5, '아늑해요': 3, '매장이 청결해요': 3, '좌석이 편해요': 2, '특별한 메뉴가 있어요': 2, '대화하기 좋아요': 2, '뷰가 좋아요': 2, '가성비가 좋아요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",28,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230717_157%2F1689581181430RCS2d_JPEG%2F9BEF132D-88BC-48E0-960F-085CF8EBBBF8.jpeg"""
14,큐케이 베이커리,베이커리,0.0,1298,59,대구 중구 경상감영길 56 1층,08:30에 영업 시작,0507-1349-4496,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230216_263%2F1676517012003Fb2A5_JPEG%2FKakaoTalk_20230216_120957120.jpg"""
15,구트커피,"카페,디저트",4.54,479,312,대구 중구 동성로 19-9 1층 구트커피,12:00에 영업 시작,0507-1426-0853,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210403_50%2F1617454124604LXsEb_JPEG%2FeGykDOTeWoHGrZjDfvsI-73Q.jpeg.jpg"""
16,드리퍼베이커,"카페,디저트",0.0,342,223,대구 중구 종로 57 1층 드리퍼베이커,10:00에 영업 시작,010-2672-8022,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230718_286%2F1689658686394k5J5B_JPEG%2FCC8BB9CC-B304-4F8E-93B7-65262A8ABB7F.jpeg"""
17,북성로공구빵,베이커리,4.74,88,211,대구 중구 서성로14길 79,12:00에 영업 시작,010-3077-7465,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230914_207%2F1694672099574niMTT_JPEG%2FFACTORY09_%25BA%25CF%25BC%25BA%25B7%25CE%25B0%25F8%25B1%25B8%25BB%25A7_1.jpg"""
18,딥커피로스터스 향촌,"카페,디저트",4.8,220,456,대구 중구 서성로14길 84 회색건물 2층,12:00에 영업 시작,010-6637-9319,,,,"{'커피가 맛있어요': 157, '뷰가 좋아요': 63, '인테리어가 멋져요': 59, '친절해요': 52, '디저트가 맛있어요': 40, '사진이 잘 나와요': 40, '가성비가 좋아요': 37, '특별한 메뉴가 있어요': 37, '매장이 청결해요': 36, '대화하기 좋아요': 35, '음료가 맛있어요': 25, '집중하기 좋아요': 12, '화장실이 깨끗해요': 10, '좌석이 편해요': 4, '빵이 맛있어요': 1, '음식이 빨리 나와요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '종류가 다양해요': 1}",212,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220317_13%2F1647483491621Xn2zJ_JPEG%2F583F8FF8-D578-4609-8A0B-C38E72D76CF7.jpeg"""
19,모리스커피 교동점,"카페,디저트",0.0,156,236,대구 중구 경상감영길 176 패션주얼리전문타운 1층,09:00에 영업 시작,0507-1356-9264,,,,"{'커피가 맛있어요': 95, '인테리어가 멋져요': 71, '친절해요': 48, '음료가 맛있어요': 33, '사진이 잘 나와요': 32, '특별한 메뉴가 있어요': 29, '가성비가 좋아요': 27, '디저트가 맛있어요': 23, '대화하기 좋아요': 21, '매장이 청결해요': 13, '뷰가 좋아요': 9, '주차하기 편해요': 8, '집중하기 좋아요': 4, '컨셉이 독특해요': 3, '화장실이 깨끗해요': 3, '야외 공간이 멋져요': 2, '아늑해요': 1, '음악이 좋아요': 1, '반려동물과 가기 좋아요': 1}",151,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230222_187%2F1677056113931ntrA9_JPEG%2F%25B8%25F0%25B8%25AE%25BD%25BA%25C4%25BF%25C7%25C7_%25B1%25B3%25B5%25BF%25C1%25A1.jpeg"""
20,미엘레종,"카페,디저트",4.82,178,118,대구 중구 동성로6길 12-5 1층,12:30에 영업 시작,010-2537-2915,,,,"{'디저트가 맛있어요': 110, '친절해요': 65, '매장이 청결해요': 39, '대화하기 좋아요': 37, '특별한 메뉴가 있어요': 36, '음료가 맛있어요': 35, '인테리어가 멋져요': 25, '커피가 맛있어요': 22, '화장실이 깨끗해요': 20, '집중하기 좋아요': 16, '사진이 잘 나와요': 7, '가성비가 좋아요': 6, '차분한 분위기에요': 3, '좌석이 편해요': 3, '빵이 맛있어요': 1, '음식이 맛있어요': 1}",138,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210912_58%2F1631457757313Ibxn4_JPEG%2FDeo5bwy7Gny7f45aa0EFSpbT.jpg"""
21,소지,차,0.0,81,113,대구 중구 서성로14길 65 . 2층(대안동),13:00에 영업 시작,010-4315-0255,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221115_115%2F16685004456328Na6o_JPEG%2FKakaoTalk_20221114_191842465_07.jpg"""
22,슬로우터틀 중앙대로점,"카페,디저트",4.63,1168,255,대구 중구 중앙대로 412-52 1층,10:30에 영업 시작,010-4083-5196,,,,"{'디저트가 맛있어요': 476, '커피가 맛있어요': 286, '음료가 맛있어요': 263, '인테리어가 멋져요': 191, '친절해요': 159, '매장이 청결해요': 151, '특별한 메뉴가 있어요': 120, '대화하기 좋아요': 97, '사진이 잘 나와요': 71, '화장실이 깨끗해요': 64, '좌석이 편해요': 54, '가성비가 좋아요': 50, '집중하기 좋아요': 13, '뷰가 좋아요': 13, '매장이 넓어요': 5, '차분한 분위기에요': 2, '아늑해요': 2, '주차하기 편해요': 2, '양이 많아요': 1, '비싼 만큼 가치있어요': 1}",844,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200928_253%2F1601285557985gxLCS_JPEG%2FFrZp9rKVouz7xo_IQTdY5gRI.jpg"""
23,코그커피,"카페,디저트",4.7,225,548,대구 중구 종로 78 1층,08:00에 영업 시작,0507-1408-5478,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221013_57%2F1665668351633ODAOb_JPEG%2FC4F5E059-5E38-429E-A892-802A85F29CCE.jpeg"""
24,밀밭베이커리,베이커리,4.47,823,227,대구 중구 국채보상로 602-1,08:00에 영업 시작,0507-1373-1601,,,,"{'빵이 맛있어요': 357, '친절해요': 133, '특별한 메뉴가 있어요': 95, '가성비가 좋아요': 66, '매장이 청결해요': 45, '커피가 맛있어요': 38, '음료가 맛있어요': 26, '인테리어가 멋져요': 6, '대화하기 좋아요': 5, '집중하기 좋아요': 4, '좌석이 편해요': 3, '사진이 잘 나와요': 3, '디저트가 맛있어요': 2, '주차하기 편해요': 2, '화장실이 깨끗해요': 2, '종류가 다양해요': 2, '아늑해요': 1, '음식이 빨리 나와요': 1, '뷰가 좋아요': 1}",449,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170719_106%2F15004250406982GVD9_JPEG%2F_1.jpg"""
25,카페향촌,"카페,디저트",0.0,93,67,대구 중구 서성로14길 74 1층,11:00에 영업 시작,0507-1327-5358,,,,"{'인테리어가 멋져요': 52, '커피가 맛있어요': 49, '디저트가 맛있어요': 42, '뷰가 좋아요': 40, '친절해요': 38, '사진이 잘 나와요': 29, '음료가 맛있어요': 23, '대화하기 좋아요': 18, '매장이 청결해요': 15, '특별한 메뉴가 있어요': 9, '가성비가 좋아요': 5, '집중하기 좋아요': 4, '화장실이 깨끗해요': 4, '좌석이 편해요': 3, '차분한 분위기에요': 1, '아늑해요': 1}",91,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230303_51%2F1677830552659d4cYw_JPEG%2F1677830505111.jpg"""
26,커피빈 대구228공원앞점,카페,4.67,1883,104,대구 중구 동성로3길 106,08:00에 영업 시작,053-421-7436,,,,"{'커피가 맛있어요': 512, '좌석이 편해요': 244, '음료가 맛있어요': 234, '매장이 청결해요': 225, '친절해요': 220, '대화하기 좋아요': 215, '인테리어가 멋져요': 150, '집중하기 좋아요': 148, '디저트가 맛있어요': 147, '특별한 메뉴가 있어요': 66, '뷰가 좋아요': 51, '가성비가 좋아요': 45, '화장실이 깨끗해요': 45, '사진이 잘 나와요': 18, '주차하기 편해요': 9, '매장이 넓어요': 6, '아늑해요': 2, '오래 머무르기 좋아요': 2, '차분한 분위기에요': 1, '종류가 다양해요': 1}",1014,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201117_284%2F1605602157073IH0XC_JPEG%2FWJPJ2p-Gx-wJ00Q1SV1lMLAL.jpg"""
27,파유케이크샵,케이크전문,0.0,140,22,대구 중구 교동2길 42 1층 파유케이크샵,13:30에 영업 시작,0507-1357-6224,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230531_8%2F1685505227526obiwe_JPEG%2FDSC04851.jpg"""
28,룡커피,"카페,디저트",0.0,83,57,대구 중구 동성로12길 3-10 1층 RYONG COFFEE,11:00에 영업 시작,010-4206-7780,,,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231012_169%2F1697087935512skzFV_JPEG%2FIMG_0683.jpeg"""
29,하이마트음악감상실,다방,0.0,16,133,대구 중구 동성로6길 45,12:00에 영업 시작,053-425-3943,,,,"{'인테리어가 멋져요': 10, '친절해요': 8, '커피가 맛있어요': 5, '음악이 좋아요': 5, '좌석이 편해요': 3, '아늑해요': 3, '사진이 잘 나와요': 3, '집중하기 좋아요': 3, '대화하기 좋아요': 3, '컨셉이 독특해요': 2, '음료가 맛있어요': 2, '디저트가 맛있어요': 1, '매장이 넓어요': 1}",15,
30,사오,베이커리,0.0,1530,163,대구 중구 동성로 36 1층,11:00에 영업 시작,053-255-2617,,,,"{'빵이 맛있어요': 1259, '친절해요': 715, '특별한 메뉴가 있어요': 560, '가성비가 좋아요': 390, '매장이 청결해요': 262, '음료가 맛있어요': 74, '커피가 맛있어요': 63, '인테리어가 멋져요': 50, '사진이 잘 나와요': 48, '대화하기 좋아요': 25, '뷰가 좋아요': 19, '주차하기 편해요': 9, '집중하기 좋아요': 7, '화장실이 깨끗해요': 6, '디저트가 맛있어요': 5, '음식이 빨리 나와요': 3, '좌석이 편해요': 2, '음식이 맛있어요': 2}",1513,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220815_213%2F1660554576386zIiDQ_JPEG%2F1660554356016.jpg"""
31,내가만든미케익 대구동성로점,케이크전문,4.61,174,230,대구 중구 중앙대로 406-5 2층,11:00에 영업 시작,053-253-2816,,,,"{'친절해요': 73, '선물하기 좋아요': 53, '가성비가 좋아요': 38, '매장이 청결해요': 36, '특별한 메뉴가 있어요': 27, '디저트가 맛있어요': 26, '집중하기 좋아요': 11, '사진이 잘 나와요': 9, '대화하기 좋아요': 6, '커피가 맛있어요': 4, '인테리어가 멋져요': 3, '음료가 맛있어요': 2, '아이와 가기 좋아요': 2, '화장실이 깨끗해요': 2, '아늑해요': 1, '주차하기 편해요': 1, '특별한 날 가기 좋아요': 1}",112,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150901_245%2F1441042923818IKdpk_JPEG%2F20311735_0.jpg"""
32,제리집,"카페,디저트",4.85,166,94,대구 중구 약령길 20 2층,12:00에 영업 시작,0507-1338-9173,,,,"{'인테리어가 멋져요': 110, '친절해요': 89, '커피가 맛있어요': 88, '디저트가 맛있어요': 79, '음료가 맛있어요': 52, '사진이 잘 나와요': 47, '특별한 메뉴가 있어요': 32, '매장이 청결해요': 25, '대화하기 좋아요': 17, '뷰가 좋아요': 7, '컨셉이 독특해요': 5, '음악이 좋아요': 5, '아늑해요': 4, '선물하기 좋아요': 3, '가성비가 좋아요': 3, '집중하기 좋아요': 3, '화장실이 깨끗해요': 2, '매장이 넓어요': 1}",139,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230720_223%2F1689833391512pXubs_JPEG%2FKakaoTalk_20230720_150912329.jpg"""
33,구디쉬,"카페,디저트",0.0,74,139,대구 중구 서성로14길 56 1층 구디쉬,09:00에 영업 시작,0507-1359-9353,,,,"{'커피가 맛있어요': 49, '인테리어가 멋져요': 39, '친절해요': 32, '디저트가 맛있어요': 30, '사진이 잘 나와요': 25, '매장이 청결해요': 16, '대화하기 좋아요': 13, '음료가 맛있어요': 9, '특별한 메뉴가 있어요': 9, '뷰가 좋아요': 5, '좌석이 편해요': 2, '음악이 좋아요': 2, '매장이 넓어요': 2, '집중하기 좋아요': 2, '차분한 분위기에요': 1, '메뉴 구성이 알차요': 1, '차가 맛있어요': 1}",73,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230509_221%2F1683591580054MxHEf_JPEG%2FIMG_5423.jpeg"""
34,더 스콘,"카페,디저트",0.0,166,221,대구 중구 국채보상로123길 20 1층,12:00에 영업 시작,0507-1356-1858,,,,"{'디저트가 맛있어요': 140, '특별한 메뉴가 있어요': 78, '친절해요': 70, '음료가 맛있어요': 59, '커피가 맛있어요': 57, '인테리어가 멋져요': 57, '매장이 청결해요': 42, '사진이 잘 나와요': 32, '대화하기 좋아요': 16, '가성비가 좋아요': 13, '메뉴 구성이 알차요': 5, '집중하기 좋아요': 5, '화장실이 깨끗해요': 5, '차분한 분위기에요': 2, '빵이 맛있어요': 2, '좌석이 편해요': 2, '음식이 맛있어요': 2, '재료가 신선해요': 2, '뷰가 좋아요': 2, '아늑해요': 1, '선물하기 좋아요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '비싼 만큼 가치있어요': 1, '건강한 맛이에요': 1, '종류가 다양해요': 1}",165,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220722_203%2F1658488252431I54UA_JPEG%2FKakaoTalk_20220722_195511690_16.jpg"""
35,밀쏘굿,"카페,디저트",0.0,665,331,"대구 중구 동성로 59-1 1, 2층",11:30에 영업 시작,0507-1324-2060,,,,"{'디저트가 맛있어요': 407, '커피가 맛있어요': 330, '인테리어가 멋져요': 268, '친절해요': 243, '음료가 맛있어요': 235, '특별한 메뉴가 있어요': 211, '대화하기 좋아요': 142, '매장이 청결해요': 125, '사진이 잘 나와요': 102, '가성비가 좋아요': 51, '뷰가 좋아요': 50, '좌석이 편해요': 30, '집중하기 좋아요': 24, '화장실이 깨끗해요': 18, '아늑해요': 4, '빵이 맛있어요': 3, '컨셉이 독특해요': 3, '음악이 좋아요': 3, '차분한 분위기에요': 2, '주차하기 편해요': 2, '반려동물과 가기 좋아요': 2, '종류가 다양해요': 2, '재료가 신선해요': 1, '메뉴 구성이 알차요': 1, '야외 공간이 멋져요': 1, '특별한 날 가기 좋아요': 1, '오래 머무르기 좋아요': 1, '건강한 맛이에요': 1}",657,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220809_243%2F1660027001004w9odY_JPEG%2FKakaoTalk_20220809_153611413_02.jpg"""
36,유어박스 동성로점,케이크전문,0.0,46,24,대구 중구 중앙대로81길 13 1층,12:00에 영업 시작,0507-1378-9122,,,,"{'디저트가 맛있어요': 30, '친절해요': 30, '특별한 메뉴가 있어요': 25, '매장이 청결해요': 19, '선물하기 좋아요': 16, '가성비가 좋아요': 12, '빵이 맛있어요': 7, '커피가 맛있어요': 5, '음료가 맛있어요': 3, '사진이 잘 나와요': 3, '주문제작을 잘해줘요': 1, '인테리어가 멋져요': 1, '메뉴 구성이 알차요': 1}",46,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230621_118%2F16872771094815C3qY_JPEG%2FKakaoTalk_20230621_010208901_13.jpg"""
37,오브닛,"카페,디저트",4.63,271,245,대구 중구 국채보상로123길 25 2층,12:00에 영업 시작,0507-1344-9108,,,,"{'음료가 맛있어요': 27, '커피가 맛있어요': 26, '빵이 맛있어요': 24, '친절해요': 23, '매장이 청결해요': 21, '인테리어가 멋져요': 18, '특별한 메뉴가 있어요': 15, '대화하기 좋아요': 13, '디저트가 맛있어요': 12, '사진이 잘 나와요': 12, '좌석이 편해요': 5, '가성비가 좋아요': 5, '화장실이 깨끗해요': 5, '집중하기 좋아요': 3, '뷰가 좋아요': 2, '차분한 분위기에요': 1}",80,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230205_266%2F1675588528364HJIWP_JPEG%2F35D3AE5E-501A-490B-A53E-DA7D70CD4D4A.jpeg"""
38,커피모렌,카페,4.54,365,225,대구 중구 동성로2길 71,11:00에 영업 시작,053-424-2468,,,,"{'커피가 맛있어요': 160, '디저트가 맛있어요': 152, '친절해요': 144, '음료가 맛있어요': 106, '대화하기 좋아요': 88, '인테리어가 멋져요': 52, '집중하기 좋아요': 52, '매장이 청결해요': 45, '좌석이 편해요': 40, '특별한 메뉴가 있어요': 35, '가성비가 좋아요': 21, '화장실이 깨끗해요': 18, '사진이 잘 나와요': 16, '뷰가 좋아요': 12, '아늑해요': 5, '매장이 넓어요': 4, '음식이 맛있어요': 2, '메뉴 구성이 알차요': 2, '음악이 좋아요': 2, '오래 머무르기 좋아요': 1}",255,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200707_213%2F1594120821075mS2Dx_JPEG%2FG-pTjOQOhoLvxaJW_zW6FF3i.jpg"""
39,차방책방,"카페,디저트",4.89,70,110,대구 중구 경상감영길 60 1층 차방책방,11:00에 영업 시작,053-353-4878,,,,"{'친절해요': 26, '음료가 맛있어요': 24, '인테리어가 멋져요': 20, '집중하기 좋아요': 18, '커피가 맛있어요': 16, '디저트가 맛있어요': 9, '특별한 메뉴가 있어요': 9, '사진이 잘 나와요': 8, '대화하기 좋아요': 8, '매장이 청결해요': 7, '좌석이 편해요': 4, '가성비가 좋아요': 4, '화장실이 깨끗해요': 4, '차분한 분위기에요': 3, '아늑해요': 3, '선물하기 좋아요': 1, '반려동물과 가기 좋아요': 1}",49,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_222%2F1667146139172masQm_JPEG%2FScreenshot_20221031_010751_Instagram.jpg"""
