,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
35,Snug:[스너그],카페,0.0,36,34,대구 달서구 와룡로28길 13 1층 101호 카페 스너그,19:50에 라스트오더,0507-1356-3018,,'스너그' 라는 이름처럼 편안하고 아늑한 공간에서 맛있는 브런치와 커피 한 잔 으로 일상 속 여유를 느끼고 가실 수 있으면 좋겠습니다 :),,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231015_5%2F1697352353925Nqmhm_JPEG%2F1000004407.jpg"""
36,레이지모닝,베이커리,4.58,569,432,대구 달서구 조암남로 7 레이지모닝 1층,21:00에 라스트오더,0507-1395-4885,,눈 감고 먹으면 그냥 프랑스 에펠탑 앞^.^,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190609_147%2F1560081479453bRaLW_JPEG%2FQFcF8IaXZY1v4kPYXr-qPuym.jpeg.jpg"""
37,스테이어,"카페,디저트",0.0,251,123,대구 달서구 달구벌대로 1726-17,22:00에 영업 종료,0507-1336-3981,,"미드센추리 모던 인테리어가 멋진 두류동카페
아이스크림라떼,비엔나커피와 소금빵,페스츄리등
다양한 빵과 디저트를 직접 만들어 판매하는
베이커리 디저트 카페!",,"{'디저트가 맛있어요': 134, '커피가 맛있어요': 113, '친절해요': 99, '인테리어가 멋져요': 74, '매장이 청결해요': 71, '음료가 맛있어요': 64, '사진이 잘 나와요': 51, '대화하기 좋아요': 42, '특별한 메뉴가 있어요': 32, '화장실이 깨끗해요': 27, '가성비가 좋아요': 21, '좌석이 편해요': 20, '집중하기 좋아요': 15, '뷰가 좋아요': 13, '주차하기 편해요': 6, '빵이 맛있어요': 3, '매장이 넓어요': 2, '포장이 깔끔해요': 1}",248,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211103_151%2F1635931065554hY2kC_JPEG%2FmPmTRWOZPs6wBABjN-7Z3N6-.jpg"""
38,카페 오마이데이즈,"카페,디저트",4.69,274,171,대구 달서구 신당로 2 계명아트센터 건너편,22:00에 영업 종료,010-7963-5232,,맛있는 케이크와 구움과자를 정성들여 만들고 있어요.,,"{'디저트가 맛있어요': 94, '음료가 맛있어요': 64, '친절해요': 62, '커피가 맛있어요': 57, '매장이 청결해요': 43, '인테리어가 멋져요': 31, '대화하기 좋아요': 25, '뷰가 좋아요': 16, '특별한 메뉴가 있어요': 15, '화장실이 깨끗해요': 13, '좌석이 편해요': 12, '가성비가 좋아요': 12, '집중하기 좋아요': 12, '사진이 잘 나와요': 9, '주차하기 편해요': 2}",176,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210102_204%2F1609517394337v3B5q_JPEG%2FnVGgIpM3r718YjQM10HhLvNv.jpeg.jpg"""
39,브런치빈 대구달서점,브런치,0.0,122,49,"대구 달서구 월곡로 379 301호, 302호",20:00에 라스트오더,0507-1407-9111,,"제대로된 브런치, 제대로된 커피 브런치빈입니다.

밥 대신 브런치 먹는 그날까지 브런치빈은 힘쓰겠습니다.
오늘도 찾아주셔서 감사합니다 :)",,"{'음식이 맛있어요': 108, '인테리어가 멋져요': 58, '친절해요': 53, '재료가 신선해요': 47, '가성비가 좋아요': 42, '매장이 넓어요': 40, '매장이 청결해요': 37, '양이 많아요': 35, '단체모임 하기 좋아요': 25, '특별한 메뉴가 있어요': 24, '특별한 날 가기 좋아요': 13, '뷰가 좋아요': 7, '주차하기 편해요': 3, '메뉴 구성이 알차요': 2, '컨셉이 독특해요': 1, '아늑해요': 1, '음료가 맛있어요': 1, '반찬이 잘 나와요': 1, '화장실이 깨끗해요': 1}",115,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231020_53%2F1697769265455CyMXE_JPEG%2F1.jpg"""
40,인더매스밀즈 신월성,"카페,디저트",0.0,989,200,대구 달서구 조암로6길 6-45 1층 인더매스 밀즈 신월성,21:00에 라스트오더,0507-1324-6572,,"브런치 메뉴 운영시간 : 9:30~19:30 매장 이용에 참고 바랍니다 : )

 'Make your delicious moment,
Good coffee & brunch table

디저트 카페 인더매스 밀즈는
건강하고 맛있는 디저트만을
연구하고 판매합니다",,"{'디저트가 맛있어요': 502, '커피가 맛있어요': 471, '인테리어가 멋져요': 354, '매장이 청결해요': 331, '친절해요': 295, '음료가 맛있어요': 281, '특별한 메뉴가 있어요': 281, '대화하기 좋아요': 201, '좌석이 편해요': 101, '사진이 잘 나와요': 91, '가성비가 좋아요': 62, '뷰가 좋아요': 61, '주차하기 편해요': 57, '집중하기 좋아요': 41, '화장실이 깨끗해요': 21, '음식이 맛있어요': 13, '매장이 넓어요': 11, '오래 머무르기 좋아요': 4, '재료가 신선해요': 2, '건강한 맛이에요': 2, '빵이 맛있어요': 1, '양이 많아요': 1, '메뉴 구성이 알차요': 1, '야외 공간이 멋져요': 1, '종류가 다양해요': 1}",976,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221017_1%2F1665965955871TqLzG_JPEG%2FIMG_4990."""
41,킹콩갤러리커피,카페,0.0,123,46,대구 달서구 화암로 322 1~2층,21:00에 라스트오더,053-636-9800,,"KingKong _Gallery _Cafe
수성구에 있던 킹콩이 대구수목원 앞으로 왔다?!
수성구에는 아직도 킹콩을 애타게 부르는 소녀가 있다는데.
대구수목원 앞 복합문화공간!
갤러리인줄 알았는데 커피와 아이스크림까지!!
창밖의 멋진 경치는 선물~",,"{'인테리어가 멋져요': 64, '커피가 맛있어요': 58, '뷰가 좋아요': 33, '음료가 맛있어요': 31, '주차하기 편해요': 27, '사진이 잘 나와요': 20, '친절해요': 16, '대화하기 좋아요': 16, '디저트가 맛있어요': 15, '매장이 청결해요': 15, '특별한 메뉴가 있어요': 7, '좌석이 편해요': 6, '가성비가 좋아요': 6, '매장이 넓어요': 6, '화장실이 깨끗해요': 4, '컨셉이 독특해요': 1, '집중하기 좋아요': 1}",120,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231105_243%2F1699173314235jN8a7_JPEG%2FIMG_3588.jpeg"""
42,허니넛,"카페,디저트",0.0,425,258,대구 달서구 야외음악당로39서길 25 1층,20:30에 라스트오더,0507-1335-2911,,"1인 운영 매장입니다!
모든 견과류는 매장에서 직접 로스팅하며, 프랑스 최고급 고메버터로 직접 반죽하여 쿠키를 만들고있습니다.
케이크시트도 직접매장에서 반죽하여 구워냅니다
카카오톡 채널 허니넛케이크 검색하시면 크기별 금액등등 궁금한점 채팅으로 알려주세요 :)
크로넛 또한 직접 도넛모양부터 발효까지 160도가 넘지않는 온도에서 튀깁니다.
모든 디저트는 수제로 판매합니다 :)
크로넛 주문시 시간이 다소 소요되니 미리 전화또는 배민으로 포장주문해주시면 기다리는시간을 줄일수 있습니다 :)",,"{'디저트가 맛있어요': 348, '커피가 맛있어요': 209, '친절해요': 205, '음료가 맛있어요': 185, '매장이 청결해요': 128, '인테리어가 멋져요': 126, '특별한 메뉴가 있어요': 124, '선물하기 좋아요': 123, '사진이 잘 나와요': 103, '포장이 깔끔해요': 92, '가성비가 좋아요': 84, '대화하기 좋아요': 61, '집중하기 좋아요': 16, '매장이 넓어요': 13, '화장실이 깨끗해요': 12, '아늑해요': 6, '음식이 맛있어요': 3, '빵이 맛있어요': 2, '주문제작을 잘해줘요': 2, '종류가 다양해요': 2, '차분한 분위기에요': 1}",424,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220506_282%2F1651801331510s17PE_JPEG%2F48F1FF55-57E1-494A-9796-F9D5A9E0EE10.jpeg"""
43,은화,케이크전문,4.79,206,97,대구 달서구 구마로39길 10 2층,20:00에 영업 종료,0507-1495-0224,,"대구 수제 케이크 전문점 '은화'입니다
직접 구운 시트와 100% 동물성 생크림만을 사용합니다
홀 케이크는 '네이버 예약'으로 여유 있게 부탁드리며, 당일에는 조각모둠 케이크로 준비해드릴 수 있습니다
매장에서는 여러 조각 케이크와 커피를 맛볼 수 있습니다",,"{'디저트가 맛있어요': 126, '친절해요': 79, '인테리어가 멋져요': 49, '선물하기 좋아요': 48, '특별한 메뉴가 있어요': 46, '커피가 맛있어요': 39, '매장이 청결해요': 39, '음료가 맛있어요': 28, '대화하기 좋아요': 20, '사진이 잘 나와요': 16, '가성비가 좋아요': 8, '집중하기 좋아요': 6, '주문제작을 잘해줘요': 4, '화장실이 깨끗해요': 3, '뷰가 좋아요': 3, '차분한 분위기에요': 1, '음식이 맛있어요': 1, '재료가 신선해요': 1, '메뉴 구성이 알차요': 1, '주차하기 편해요': 1, '종류가 다양해요': 1}",157,
44,루츠루츠 대구 감삼점,"카페,디저트",4.7,248,155,대구 달서구 와룡로 169 월드마크웨스트엔드 판매시설동 101동 103호,21:00에 라스트오더,0507-1334-0913,,"매일 직접 선별한 프리미엄 과일을 제공합니다 :)
컵과일, 샌드위치 단체주문
프리미엄 과일선물박스, 과일백 주문
바로 먹을 수 있는 세척과일, 손질과일
다양한 디저트들이 준비되어 있습니다.

단체주문은 최소 1~2일전에 예약해주시면
정성스럽게 준비해드리겠습니다.

문의 또는 예약은
전화/인스타 디엠/카카오톡 채널 (루츠루츠)에서
가능하며 친절한 상담 도와드리겠습니다.

배달의민족, 배민1, 대구로
3곳에서 배달/포장 주문 가능합니다.",,"{'친절해요': 94, '음료가 맛있어요': 77, '디저트가 맛있어요': 73, '매장이 청결해요': 69, '특별한 메뉴가 있어요': 63, '인테리어가 멋져요': 42, '사진이 잘 나와요': 40, '가성비가 좋아요': 17, '주차하기 편해요': 16, '재료가 신선해요': 14, '커피가 맛있어요': 7, '뷰가 좋아요': 5, '선물하기 좋아요': 4, '대화하기 좋아요': 4, '화장실이 깨끗해요': 3, '좌석이 편해요': 1, '음식이 맛있어요': 1, '메뉴 구성이 알차요': 1, '집중하기 좋아요': 1}",203,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210801_141%2F1627798655103hP7JE_JPEG%2Fv_txPEl8FsJXTDofgO_vp3Fi.jpg"""
45,더 램브,카페,4.78,280,353,대구 달서구 월곡로45길 76 더 램브,21:30에 라스트오더,0507-1326-3834,,"아늑하고 따뜻한 분위기의 더 램브 입니다.

풍미 가득한 커피향과 부드러운 디저트, 마음을 녹여주는 엔티크한 공간에서 머무는 사람들과 함께 시간이 흐를수록 더욱 가치와 깊이 있는 관계를 소망합니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230228_287%2F1677587801437w5EpP_JPEG%2F29E91005-9C4C-406B-BB02-888E90DC8994.jpeg"""
46,끌레 파티스리,"카페,디저트",0.0,193,56,대구 달서구 달구벌대로309길 19,19:30에 라스트오더,0507-1477-7510,,"계절을 따라 비법으로 풀어 낸 달콤한 즐거움을 소개합니다.
2층은 안전상 이유로 노 키즈존으로 운영 됩니다.
주차공간은 따로 마련되어 있지 않으 양해 부탁드립니다.",,"{'디저트가 맛있어요': 172, '친절해요': 129, '특별한 메뉴가 있어요': 129, '인테리어가 멋져요': 114, '커피가 맛있어요': 66, '매장이 청결해요': 61, '음료가 맛있어요': 40, '사진이 잘 나와요': 34, '대화하기 좋아요': 29, '화장실이 깨끗해요': 14, '음식이 맛있어요': 7, '비싼 만큼 가치있어요': 7, '집중하기 좋아요': 7, '차분한 분위기에요': 5, '특별한 날 가기 좋아요': 5, '뷰가 좋아요': 5, '재료가 신선해요': 4, '선물하기 좋아요': 3, '좌석이 편해요': 2, '아늑해요': 2, '가성비가 좋아요': 2, '단체모임 하기 좋아요': 2, '종류가 다양해요': 2, '코스요리가 알차요': 1, '메뉴 구성이 알차요': 1, '건강한 맛이에요': 1}",192,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230901_183%2F1693540846752UI0oI_JPEG%2FB7F24E08-B21E-45D4-8EA2-4AF49115CCAC.jpeg"""
47,오월의 아침,베이커리,4.52,1065,268,대구 달서구 상인서로 8-5 1층,21:00에 영업 종료,053-639-5578,,"대구의 3대 빵집 ! 빵지순례 '오월의아침'
수제 단팥이 듬뿍 들어간 '명품단팥빵' 맛집 !
도동서원 '황금은행빵' 등 모두 최고급재료와
맛으로 항상 노력하고 있습니다 :-)",,"{'빵이 맛있어요': 435, '친절해요': 124, '커피가 맛있어요': 85, '매장이 청결해요': 78, '특별한 메뉴가 있어요': 73, '가성비가 좋아요': 40, '음료가 맛있어요': 38, '대화하기 좋아요': 37, '좌석이 편해요': 21, '인테리어가 멋져요': 15, '주차하기 편해요': 13, '사진이 잘 나와요': 12, '화장실이 깨끗해요': 8, '집중하기 좋아요': 6, '뷰가 좋아요': 5, '디저트가 맛있어요': 1}",545,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220728_84%2F1658977035409SMRB3_JPEG%2F1.jpg"""
48,엘본더브레드,베이커리,4.5,733,99,대구 달서구 한들로 31,23:00에 영업 종료,0507-1320-0425,,"달서구빵집 엘본더브레드 아티장베이커의 정성으로 
늘 정직한 빵만 만들겠습니다.

엘본더브레드는 대구 달서구 
장기누림타운상가에 위치해있습니다. 
많은이용바랍니다 

♥ 주력상품 ♥ 
할라피뇨치아바타 
고르곤졸라바게트 

☎ 010.8761.8266 

OPEN 07:00 
ClOSE 23:00",,"{'빵이 맛있어요': 369, '친절해요': 124, '특별한 메뉴가 있어요': 101, '가성비가 좋아요': 33, '매장이 청결해요': 33, '음료가 맛있어요': 18, '커피가 맛있어요': 15, '집중하기 좋아요': 8, '대화하기 좋아요': 7, '사진이 잘 나와요': 5, '인테리어가 멋져요': 4, '주차하기 편해요': 4, '뷰가 좋아요': 3, '좌석이 편해요': 2, '메뉴 구성이 알차요': 2, '화장실이 깨끗해요': 2}",446,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190721_208%2F15637091651093gX3M_JPEG%2F1_GZHnQCVc21LoPyY_hqoW_6.jpg"""
49,봉하빵,베이커리,4.58,142,32,대구 달서구 성서서로69길 65,20:30에 영업 종료,,,,,"{'빵이 맛있어요': 73, '가성비가 좋아요': 55, '친절해요': 25, '특별한 메뉴가 있어요': 12, '매장이 청결해요': 9, '커피가 맛있어요': 2, '음료가 맛있어요': 2, '주차하기 편해요': 2, '대화하기 좋아요': 2, '좌석이 편해요': 1, '집중하기 좋아요': 1, '화장실이 깨끗해요': 1}",113,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200329_53%2F1585442993832g9rEx_JPEG%2FV59LHT0kYVIY48ZhixeiIptB.jpg"""
50,꼬모맨션 본점,"카페,디저트",0.0,1359,373,대구 달서구 조암로 71 1층 꼬모맨션,24:00에 영업 종료,0507-1497-6675,,"comomansion 본점은 유기농 밀가루와 친환경 계란, 그외의 고급 재료들로 만든 디저트들을 판매하는 카페입니다. 예쁘면서도 맛있는 다양한 베이커리, 제과류들이 준비되어 있으며, 좋은 원두로 만든 커피와 수제청으로 만든 다양한 음료들을 준비해 드립니다. 다양한 행사에 준비되는 단체주문도 가능하니 많은 사랑 부탁드리겠습니다:-)",,"{'디저트가 맛있어요': 1014, '인테리어가 멋져요': 650, '친절해요': 650, '커피가 맛있어요': 542, '매장이 청결해요': 495, '음료가 맛있어요': 404, '사진이 잘 나와요': 301, '특별한 메뉴가 있어요': 265, '대화하기 좋아요': 196, '가성비가 좋아요': 85, '좌석이 편해요': 78, '뷰가 좋아요': 57, '주차하기 편해요': 53, '집중하기 좋아요': 52, '화장실이 깨끗해요': 27, '아늑해요': 7, '음악이 좋아요': 4, '차분한 분위기에요': 2, '음식이 맛있어요': 2, '빵이 맛있어요': 1, '컨셉이 독특해요': 1, '아이와 가기 좋아요': 1, '메뉴 구성이 알차요': 1, '반려동물과 가기 좋아요': 1, '건강한 맛이에요': 1}",1331,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230814_284%2F1692006750294Hedpi_JPEG%2FKakaoTalk_20230814_184853107.jpg"""
51,도케비커피 월광수변공원점,"카페,디저트",0.0,446,128,대구 달서구 월곡로 6,22:30에 라스트오더,0507-1388-8267,,"주차는 매장바로 앞 길건너 대형 무료주차장 이용 가능합니다.

1층 2층 매장이며 야외테라스도 있습니다.

도케비커피는 스페셜티 커피문화를 구현합니다.

도케비 와플은 엄선된 재료를 바탕으로 특별한 레시피로
직접 반죽을 하고 있으며 24시간 이상의 냉장숙성 과정을 거칩니다.

도케비 와플 특유의 로스티드 아몬드 맛과 겉은 바삭하고
속은 부드러운 식감을 느끼실수 있으며 남녀 노소 누구나
부담없이 즐길수 있는 정통 와플입니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231013_166%2F1697188416392qvzzf_JPEG%2FKakaoTalk_20231013_181242272.jpg"""
52,모모드,"카페,디저트",4.87,700,130,대구 달서구 와룡로41길 10 죽전역하우스 1층,11:00에 영업 시작,0507-1325-6321,,"진하지만 무겁지 않은 커피, 정성들여 만든 맛있는 디저트를 준비했습니다. 오셔서 편하게 즐기다 가세요!",,"{'친절해요': 425, '커피가 맛있어요': 399, '디저트가 맛있어요': 396, '인테리어가 멋져요': 277, '매장이 청결해요': 275, '음료가 맛있어요': 192, '대화하기 좋아요': 127, '특별한 메뉴가 있어요': 103, '사진이 잘 나와요': 87, '집중하기 좋아요': 57, '가성비가 좋아요': 50, '주차하기 편해요': 44, '좌석이 편해요': 40, '화장실이 깨끗해요': 40, '뷰가 좋아요': 28, '차분한 분위기에요': 4, '아늑해요': 3, '음식이 맛있어요': 2, '음악이 좋아요': 2, '메뉴 구성이 알차요': 1, '포장이 깔끔해요': 1, '매장이 넓어요': 1}",616,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211120_110%2F1637417663237qh9Ee_JPEG%2F5402F31B-E195-4E6F-A1AB-EAC7D9E944DD.jpeg"""
53,HEALBEING,"카페,디저트",4.94,474,178,대구 달서구 성지로 58 2층(평상갈비집 윗층),22:30에 영업 종료,0507-1399-0991,,"카페힐빙은 한 공간에 따뜻한 우드느낌의 편안함과 북유럽풍의 세련되고 아기자기한 두 버전을 느껴볼 수 있습니다.
치유를 통한 건강한 삶 이라는 힐빙의 뜻처럼 이색적으로 족욕도 해 볼 수 있으며 건강하고 맛있는 재료를 선별하여 제공하고 있습니다.

대구 성서 용산동 디저트카페 찾으시는분들 많은 방문부탁드려요~^^",,"{'친절해요': 307, '디저트가 맛있어요': 263, '커피가 맛있어요': 240, '음료가 맛있어요': 231, '인테리어가 멋져요': 184, '매장이 청결해요': 148, '대화하기 좋아요': 141, '특별한 메뉴가 있어요': 84, '가성비가 좋아요': 83, '사진이 잘 나와요': 72, '좌석이 편해요': 68, '집중하기 좋아요': 66, '화장실이 깨끗해요': 26, '뷰가 좋아요': 8, '컨셉이 독특해요': 2, '아늑해요': 2, '주문제작을 잘해줘요': 1, '재료가 신선해요': 1, '메뉴 구성이 알차요': 1, '음악이 좋아요': 1, '룸이 잘 되어있어요': 1, '매장이 넓어요': 1, '오래 머무르기 좋아요': 1, '건강한 맛이에요': 1, '종류가 다양해요': 1}",431,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221007_289%2F1665142634391SCLF8_JPEG%2F1665142550257.jpg"""
54,바토플루이르 도원수변,카페,0.0,145,43,대구 달서구 수밭길 2-11 1~4층,22:30에 라스트오더,0507-1347-9629,,"달빛이 스며드는 도원지를
포근히 감싸는 월광수변공원에
'바토 플루이르'가 찾아왔습니다.

스페셜리티 등급의 원두와
유기농 상하목장 우유로
보다 맛있는 커피와
좋은 재료를 고집하여 만든
다양한 풍미의 베이커리를 매일 준비합니다.

한여름의 무더위에 지친 날에도,
차디 찬 겨울의 칼바람에도,
흘러가는 시간 속에 잠시 정박해
편안히 쉴 수 있는 휴식처가 되겠습니다.",,"{'커피가 맛있어요': 88, '뷰가 좋아요': 69, '디저트가 맛있어요': 60, '친절해요': 52, '인테리어가 멋져요': 50, '음료가 맛있어요': 42, '대화하기 좋아요': 31, '사진이 잘 나와요': 29, '매장이 청결해요': 23, '주차하기 편해요': 12, '특별한 메뉴가 있어요': 9, '좌석이 편해요': 7, '화장실이 깨끗해요': 7, '집중하기 좋아요': 5, '가성비가 좋아요': 4, '매장이 넓어요': 2, '차분한 분위기에요': 1, '빵이 맛있어요': 1, '아이와 가기 좋아요': 1, '음악이 좋아요': 1, '야외 공간이 멋져요': 1, '반려동물과 가기 좋아요': 1, '차가 맛있어요': 1, '종류가 다양해요': 1}",141,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230711_136%2F1689068321602OuaTd_JPEG%2F20230709_103018.jpg"""
55,사운즈커피 죽전점,"카페,디저트",0.0,192,137,대구 달서구 와룡로31길 26 301동 1층 3~4호,21:00에 라스트오더,0507-1384-8434,,"다양한 생두들을 구매하고 다양한 종류의 커피들,
베이커리를 좋은 가격에 판매하고 있습니다.

언제나 더 높은 품질, 더 낮은 가격을 고민하는
사운즈커피 입니다.

상하목장 아이스크림으로 만드는 다양한 아이스크림도 있어요!!

HIGH QUALITY ! LOW PRICE !
SOUNDS COFFEE !

힐스테이트죽전역더퍼스트 상가 건물에 위치해있습니다.

*주차안내*
주차는 힐스테이트죽전역더퍼스트 주차장 입구로 들어오신 후, 차단기 통과 전 상가주차장에 주차 가능하십니다.",,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230515_246%2F1684157916428hzU4u_JPEG%2F%25BB%25E7%25BF%25EE%25C1%25EE%25C4%25BF%25C7%25C7_%25C1%25D7%25C0%25FC%25C1%25A1_%25B0%25F8%25B0%25A3-12.jpg"""
56,행운의시간들,베이커리,4.44,1562,258,대구 달서구 화암로 325,23:00에 영업 종료,053-633-7227,,"+ 천연 발효종 전문점, 발효종을 48~72 시간 배양시켜 얻어낸 천연 효모 '행운의 종'을 모든 빵에 사용하여 소화,흡수,빵 고유의 맛과 영양,향이 풍부한 맛을 느낄수 있습니다.
+ 100% 우유 생크림을 사용한 케이크도 인기 만점!
+ 시즌 판매 생딸기케이크",,"{'빵이 맛있어요': 755, '커피가 맛있어요': 153, '친절해요': 152, '특별한 메뉴가 있어요': 137, '매장이 청결해요': 110, '음료가 맛있어요': 90, '인테리어가 멋져요': 75, '대화하기 좋아요': 56, '가성비가 좋아요': 45, '주차하기 편해요': 27, '화장실이 깨끗해요': 23, '좌석이 편해요': 22, '뷰가 좋아요': 13, '사진이 잘 나와요': 10, '집중하기 좋아요': 6, '컨셉이 독특해요': 1, '매장이 넓어요': 1, '종류가 다양해요': 1}",948,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190124_112%2F15482958891639Od3p_JPEG%2FzqxeT41EpFP5Ypr70-r8mMyl.jpeg.jpg"""
57,오마모리 진천,"카페,디저트",0.0,179,156,대구 달서구 월배로23길 6 오마모리 진천,22:00에 영업 종료,0507-1312-6152,,,,"{'인테리어가 멋져요': 96, '디저트가 맛있어요': 92, '특별한 메뉴가 있어요': 57, '친절해요': 54, '커피가 맛있어요': 48, '대화하기 좋아요': 44, '음료가 맛있어요': 41, '사진이 잘 나와요': 36, '매장이 청결해요': 34, '주차하기 편해요': 27, '좌석이 편해요': 12, '집중하기 좋아요': 12, '화장실이 깨끗해요': 8, '차분한 분위기에요': 5, '뷰가 좋아요': 5, '아늑해요': 4, '컨셉이 독특해요': 3, '차가 맛있어요': 3, '가성비가 좋아요': 2, '룸이 잘 되어있어요': 2, '매장이 넓어요': 2, '음식이 맛있어요': 1, '메뉴 구성이 알차요': 1, '오래 머무르기 좋아요': 1, '건강한 맛이에요': 1}",177,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230419_123%2F1681892193889bG7Mk_JPEG%2F001D7B2E-1A6F-4B91-8941-52F5B5B3B9E2.jpeg"""
58,두쇠르,"카페,디저트",0.0,122,69,대구 달서구 계대동문로3안길 34 1층,21:00에 영업 종료,0507-1496-0402,,홀케이크는 이틀 전 예약 판매 입니다 :),,"{'디저트가 맛있어요': 53, '친절해요': 32, '커피가 맛있어요': 25, '음료가 맛있어요': 17, '대화하기 좋아요': 16, '매장이 청결해요': 14, '특별한 메뉴가 있어요': 10, '집중하기 좋아요': 7, '인테리어가 멋져요': 6, '사진이 잘 나와요': 4, '가성비가 좋아요': 4, '뷰가 좋아요': 4, '화장실이 깨끗해요': 3, '주차하기 편해요': 2, '좌석이 편해요': 1}",75,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221020_186%2F1666276649186QU7zC_JPEG%2F0C85F9F6-3F16-400C-8D0C-2C77B3C7C4D7.jpeg"""
59,코타커피 월성점,"카페,디저트",0.0,259,227,대구 달서구 상원로 179-12 1층 코타커피,21:30에 라스트오더,010-2187-3378,,Happy Cotta Time :),,"{'커피가 맛있어요': 146, '인테리어가 멋져요': 111, '친절해요': 103, '디저트가 맛있어요': 93, '사진이 잘 나와요': 64, '매장이 청결해요': 54, '음료가 맛있어요': 53, '특별한 메뉴가 있어요': 40, '대화하기 좋아요': 24, '좌석이 편해요': 22, '뷰가 좋아요': 18, '화장실이 깨끗해요': 13, '가성비가 좋아요': 10, '집중하기 좋아요': 8, '주차하기 편해요': 4, '반려동물과 가기 좋아요': 4, '아이와 가기 좋아요': 3, '특별한 날 가기 좋아요': 2, '차분한 분위기에요': 1}",253,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230202_114%2F1675267074893rnUIQ_PNG%2F1675260775287.png"""
60,두낫디스터브 라운지 죽전점,"카페,디저트",0.0,620,253,대구 달서구 달구벌대로 1551 골든타워 12층,22:00에 영업 종료,053-566-5552,,두낫디스터브 최초 하늘정원 루프탑 라운지,,,,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220710_283%2F1657387927458NV8CY_JPEG%2F89BF68A1-426A-4711-8226-B32FA776A206."""
