,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
10,카페 루시드,카페,4.67,1430,1396,대구 중구 동성로4길 94,12:00에 영업 시작,053-422-7020,,,,"{'디저트가 맛있어요': 638, '특별한 메뉴가 있어요': 479, '친절해요': 164, '매장이 청결해요': 156, '커피가 맛있어요': 138, '음료가 맛있어요': 123, '대화하기 좋아요': 101, '인테리어가 멋져요': 98, '좌석이 편해요': 74, '사진이 잘 나와요': 68, '화장실이 깨끗해요': 49, '가성비가 좋아요': 24, '뷰가 좋아요': 11, '매장이 넓어요': 8, '집중하기 좋아요': 7, '음식이 맛있어요': 5, '양이 많아요': 3, '주차하기 편해요': 2, '비싼 만큼 가치있어요': 2, '아늑해요': 1, '혼밥하기 좋아요': 1, '음식이 빨리 나와요': 1, '메뉴 구성이 알차요': 1, '룸이 잘 되어있어요': 1}",994,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230923_119%2F1695479513812wUXAs_JPEG%2Ftemp_file.jpg"""
11,바람이불어오는곳,"카페,디저트",4.34,633,243,대구 중구 동덕로14길 58-2,11:30에 영업 시작,053-252-5755,,,,"{'디저트가 맛있어요': 234, '커피가 맛있어요': 197, '인테리어가 멋져요': 118, '친절해요': 112, '음료가 맛있어요': 100, '뷰가 좋아요': 66, '대화하기 좋아요': 62, '특별한 메뉴가 있어요': 58, '매장이 청결해요': 52, '사진이 잘 나와요': 34, '좌석이 편해요': 28, '가성비가 좋아요': 16, '화장실이 깨끗해요': 9, '집중하기 좋아요': 8, '주차하기 편해요': 3, '음악이 좋아요': 2, '차분한 분위기에요': 1, '빵이 맛있어요': 1, '컨셉이 독특해요': 1, '선물하기 좋아요': 1, '야외 공간이 멋져요': 1, '오래 머무르기 좋아요': 1}",445,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231101_77%2F1698819514873xnMX9_JPEG%2F%25B8%25DE%25C0%25CE%25BB%25E7%25C1%25F8.jpg"""
12,요거트렌디,"카페,디저트",0.0,94,5,대구 중구 대봉로 194-11 1층 요거트렌디,11:00에 영업 시작,0507-1398-3337,,,,"{'친절해요': 66, '디저트가 맛있어요': 60, '특별한 메뉴가 있어요': 50, '매장이 청결해요': 41, '인테리어가 멋져요': 24, '가성비가 좋아요': 18, '음료가 맛있어요': 15, '대화하기 좋아요': 9, '건강한 맛이에요': 9, '음식이 맛있어요': 8, '사진이 잘 나와요': 7, '커피가 맛있어요': 6, '좌석이 편해요': 6, '메뉴 구성이 알차요': 4, '아이와 가기 좋아요': 3, '화장실이 깨끗해요': 3, '혼밥하기 좋아요': 2, '재료가 신선해요': 2, '주차하기 편해요': 2, '집중하기 좋아요': 2, '뷰가 좋아요': 2, '음악이 좋아요': 1, '포장이 깔끔해요': 1, '반려동물과 가기 좋아요': 1}",94,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230312_136%2F16786233130269AaWU_JPEG%2FKakaoTalk_20230312_211414099.jpg"""
13,아이원유학스터디,스터디카페,0.0,98,153,대구 중구 국채보상로 582 미도빌딩 12층,09:00에 영업 시작,0507-1408-9490,,,,"{'가성비가 좋아요': 29, '집중하기 좋아요': 29, '차분한 분위기에요': 21, '요금제가 잘 되어있어요': 20, '룸이 잘 되어있어요': 20, '매장이 청결해요': 14, '좌석이 편해요': 10, '화장실이 깨끗해요': 9, '친절해요': 6, '매장이 넓어요': 6, '분위기 관리가 철저해요': 2, '인테리어가 멋져요': 1}",50,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20160305_134%2F1457162577399aoOnY_JPEG%2F176255565276111_0.jpeg"""
14,코즈,"카페,디저트",0.0,510,645,대구 중구 달구벌대로 2125-8 COZ,12:00에 영업 시작,0507-1471-7118,,,,"{'커피가 맛있어요': 151, '디저트가 맛있어요': 147, '친절해요': 102, '음료가 맛있어요': 101, '인테리어가 멋져요': 81, '특별한 메뉴가 있어요': 53, '대화하기 좋아요': 51, '사진이 잘 나와요': 45, '매장이 청결해요': 41, '가성비가 좋아요': 16, '좌석이 편해요': 11, '뷰가 좋아요': 9, '집중하기 좋아요': 8, '화장실이 깨끗해요': 5, '주차하기 편해요': 2, '빵이 맛있어요': 1, '아늑해요': 1}",328,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231031_10%2F1698731408548HNcs6_JPEG%2FKakaoTalk_20231031_144928544.jpg"""
15,빠다롤뺑프랑스,베이커리,4.51,4340,699,대구 중구 동성로1길 41,09:00에 영업 시작,053-424-2025,,,,"{'빵이 맛있어요': 2599, '특별한 메뉴가 있어요': 777, '친절해요': 606, '매장이 청결해요': 390, '가성비가 좋아요': 222, '커피가 맛있어요': 142, '음료가 맛있어요': 133, '인테리어가 멋져요': 90, '사진이 잘 나와요': 51, '대화하기 좋아요': 37, '뷰가 좋아요': 26, '화장실이 깨끗해요': 20, '주차하기 편해요': 19, '좌석이 편해요': 18, '집중하기 좋아요': 15, '디저트가 맛있어요': 10, '종류가 다양해요': 10, '비싼 만큼 가치있어요': 7, '양이 많아요': 4, '메뉴 구성이 알차요': 3, '차분한 분위기에요': 2, '음식이 맛있어요': 2, '컨셉이 독특해요': 1, '재료가 신선해요': 1}",3080,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220624_93%2F16560390724837lzs3_JPEG%2FScreenshot_20220624-113348_Instagram.jpg"""
16,코쿠,"카페,디저트",0.0,254,581,"대구 중구 공평로8길 46 2층, 3층",11:30에 영업 시작,0507-1487-0804,,,,"{'커피가 맛있어요': 144, '인테리어가 멋져요': 142, '디저트가 맛있어요': 106, '사진이 잘 나와요': 67, '음료가 맛있어요': 66, '대화하기 좋아요': 62, '집중하기 좋아요': 60, '매장이 청결해요': 53, '좌석이 편해요': 42, '친절해요': 35, '특별한 메뉴가 있어요': 27, '뷰가 좋아요': 14, '가성비가 좋아요': 11, '화장실이 깨끗해요': 7, '주차하기 편해요': 3, '오래 머무르기 좋아요': 2, '차분한 분위기에요': 1, '컨셉이 독특해요': 1, '음식이 맛있어요': 1, '매장이 넓어요': 1, '종류가 다양해요': 1}",251,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230912_153%2F1694510848991zqlse_JPEG%2FIMG_1278.jpeg"""
17,이이알티 대구,"카페,디저트",4.6,521,679,대구 중구 대봉로 233-1,12:00에 영업 시작,0507-1379-0225,,,,"{'특별한 메뉴가 있어요': 107, '인테리어가 멋져요': 98, '친절해요': 85, '디저트가 맛있어요': 79, '음료가 맛있어요': 71, '대화하기 좋아요': 48, '커피가 맛있어요': 44, '사진이 잘 나와요': 42, '매장이 청결해요': 39, '뷰가 좋아요': 38, '가성비가 좋아요': 7, '화장실이 깨끗해요': 7, '집중하기 좋아요': 3, '좌석이 편해요': 2, '차분한 분위기에요': 1, '아늑해요': 1, '주차하기 편해요': 1, '비싼 만큼 가치있어요': 1, '오래 머무르기 좋아요': 1, '차가 맛있어요': 1}",225,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230917_188%2F1694962105806kjHEb_JPEG%2F0A283FF8-355C-4E98-B4F9-D4C9EC30FDF8.jpeg"""
18,팜테이블,"카페,디저트",4.46,2562,788,대구 중구 동성로6길 75 1층,11:00에 영업 시작,0507-1329-7436,,,,"{'디저트가 맛있어요': 1729, '커피가 맛있어요': 840, '음료가 맛있어요': 806, '친절해요': 699, '인테리어가 멋져요': 662, '특별한 메뉴가 있어요': 660, '매장이 청결해요': 572, '대화하기 좋아요': 364, '사진이 잘 나와요': 311, '좌석이 편해요': 91, '가성비가 좋아요': 83, '화장실이 깨끗해요': 53, '뷰가 좋아요': 53, '매장이 넓어요': 24, '집중하기 좋아요': 22, '음식이 맛있어요': 18, '빵이 맛있어요': 12, '음악이 좋아요': 11, '아늑해요': 6, '양이 많아요': 3, '주차하기 편해요': 3, '비싼 만큼 가치있어요': 3, '종류가 다양해요': 3, '메뉴 구성이 알차요': 2, '재료가 신선해요': 1, '선물하기 좋아요': 1, '포장이 깔끔해요': 1, '차가 맛있어요': 1, '단체모임 하기 좋아요': 1}",2091,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190429_10%2F1556518674129591gf_JPEG%2FdpNKUgmj7GlGRs3NBleZQHzP.jpeg.jpg"""
19,오브너,카페,4.72,856,706,대구 중구 봉산문화1길 13 1층 카페,11:00에 영업 시작,010-6322-0990,,,,"{'디저트가 맛있어요': 460, '친절해요': 248, '특별한 메뉴가 있어요': 166, '커피가 맛있어요': 102, '매장이 청결해요': 87, '인테리어가 멋져요': 77, '음료가 맛있어요': 66, '사진이 잘 나와요': 55, '대화하기 좋아요': 40, '좌석이 편해요': 21, '가성비가 좋아요': 19, '집중하기 좋아요': 7, '화장실이 깨끗해요': 6, '선물하기 좋아요': 4, '비싼 만큼 가치있어요': 4, '재료가 신선해요': 3, '빵이 맛있어요': 2, '주문제작을 잘해줘요': 2, '포장이 깔끔해요': 2, '뷰가 좋아요': 2, '차분한 분위기에요': 1, '아늑해요': 1, '음식이 맛있어요': 1, '메뉴 구성이 알차요': 1, '주차하기 편해요': 1, '종류가 다양해요': 1}",524,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230331_38%2F16802569419334aMpl_JPEG%2F%25C3%25CA%25C4%25DA_%25C1%25B6%25B0%25A2.jpg"""
20,마마다이닝,"카페,디저트",4.84,4444,2381,대구 중구 동성로2길 21-5 마마다이닝,연중무휴,0507-1374-2778,,,,"{'디저트가 맛있어요': 1870, '인테리어가 멋져요': 1434, '사진이 잘 나와요': 1280, '음료가 맛있어요': 1237, '친절해요': 1161, '특별한 메뉴가 있어요': 908, '커피가 맛있어요': 733, '매장이 청결해요': 591, '대화하기 좋아요': 404, '좌석이 편해요': 361, '가성비가 좋아요': 301, '뷰가 좋아요': 290, '주차하기 편해요': 103, '화장실이 깨끗해요': 88, '집중하기 좋아요': 62, '매장이 넓어요': 20, '음식이 맛있어요': 12, '양이 많아요': 12, '컨셉이 독특해요': 8, '메뉴 구성이 알차요': 7, '음악이 좋아요': 6, '종류가 다양해요': 6, '비싼 만큼 가치있어요': 5, '재료가 신선해요': 4, '오래 머무르기 좋아요': 4, '단체모임 하기 좋아요': 3, '특별한 날 가기 좋아요': 2, '차분한 분위기에요': 1, '빵이 맛있어요': 1, '아늑해요': 1, '음식이 빨리 나와요': 1, '선물하기 좋아요': 1, '아이와 가기 좋아요': 1, '파티하기 좋아요': 1, '건강한 맛이에요': 1}",2917,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230227_27%2F1677484703928Rnasb_PNG%2F%25C7%25AA%25B5%25F9_%25BA%25F9%25BC%25F6_1_%25BA%25B8%25C1%25A4.png"""
21,티클래스,"카페,디저트",4.6,2184,582,대구 중구 동성로2길 87,10:00에 영업 시작,053-252-3555,,,,"{'디저트가 맛있어요': 846, '커피가 맛있어요': 799, '음료가 맛있어요': 421, '친절해요': 369, '대화하기 좋아요': 310, '특별한 메뉴가 있어요': 284, '좌석이 편해요': 181, '인테리어가 멋져요': 142, '매장이 청결해요': 123, '집중하기 좋아요': 104, '뷰가 좋아요': 99, '화장실이 깨끗해요': 66, '가성비가 좋아요': 41, '사진이 잘 나와요': 40, '매장이 넓어요': 15, '차분한 분위기에요': 8, '주차하기 편해요': 8, '비싼 만큼 가치있어요': 6, '아늑해요': 5, '오래 머무르기 좋아요': 4, '빵이 맛있어요': 2, '음악이 좋아요': 2, '차가 맛있어요': 2, '종류가 다양해요': 2, '혼밥하기 좋아요': 1, '메뉴 구성이 알차요': 1}",1406,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230504_297%2F1683195036438Dt7SB_PNG%2F%25BF%25EB%25B7%25AE%25C0%25DB%25C0%25BA.png"""
22,미드웨이,"카페,디저트",4.61,951,596,대구 중구 동덕로14길 21 1층 미드웨이,09:50에 영업 시작,0507-1311-1421,,,,"{'커피가 맛있어요': 386, '디저트가 맛있어요': 305, '인테리어가 멋져요': 301, '친절해요': 269, '음료가 맛있어요': 221, '사진이 잘 나와요': 170, '대화하기 좋아요': 160, '매장이 청결해요': 137, '야외 공간이 멋져요': 111, '특별한 메뉴가 있어요': 101, '음악이 좋아요': 52, '뷰가 좋아요': 45, '가성비가 좋아요': 28, '좌석이 편해요': 24, '화장실이 깨끗해요': 24, '재료가 신선해요': 15, '집중하기 좋아요': 9, '포장이 깔끔해요': 8, '아늑해요': 6, '차분한 분위기에요': 2, '메뉴 구성이 알차요': 2, '반려동물과 가기 좋아요': 2, '빵이 맛있어요': 1, '특별한 날 가기 좋아요': 1}",709,
23,살구,"카페,디저트",0.0,284,280,대구 중구 달구벌대로443길 15-28 102호,11:00에 영업 시작,0507-1336-4459,,,,"{'디저트가 맛있어요': 227, '친절해요': 174, '인테리어가 멋져요': 148, '커피가 맛있어요': 118, '사진이 잘 나와요': 105, '특별한 메뉴가 있어요': 105, '음료가 맛있어요': 103, '매장이 청결해요': 73, '대화하기 좋아요': 58, '화장실이 깨끗해요': 23, '좌석이 편해요': 16, '가성비가 좋아요': 7, '집중하기 좋아요': 6, '뷰가 좋아요': 6, '주차하기 편해요': 5, '반려동물과 가기 좋아요': 3, '차분한 분위기에요': 2, '선물하기 좋아요': 2, '아늑해요': 1, '주문제작을 잘해줘요': 1, '음식이 맛있어요': 1, '포장이 깔끔해요': 1, '특별한 날 가기 좋아요': 1}",278,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230301_18%2F1677672688549c3EF7_JPEG%2FCF91293D-9D41-45F9-A597-1D7DD1C0084B.jpeg"""
24,슬로우터틀 동성로점,"카페,디저트",4.61,1106,1038,대구 중구 동성로2길 18-14,11:00에 영업 시작,010-4086-5196,,,,"{'디저트가 맛있어요': 348, '커피가 맛있어요': 182, '음료가 맛있어요': 169, '친절해요': 146, '인테리어가 멋져요': 96, '매장이 청결해요': 87, '특별한 메뉴가 있어요': 80, '대화하기 좋아요': 67, '사진이 잘 나와요': 48, '화장실이 깨끗해요': 39, '좌석이 편해요': 29, '가성비가 좋아요': 27, '집중하기 좋아요': 11, '뷰가 좋아요': 11, '주차하기 편해요': 5, '매장이 넓어요': 3, '차분한 분위기에요': 1, '아늑해요': 1, '양이 많아요': 1, '비싼 만큼 가치있어요': 1, '오래 머무르기 좋아요': 1}",569,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200311_264%2F15839147439465FVCK_JPEG%2FaLBNqZkovQXelJuSQRxIoC1l.jpg"""
25,카페오하이오 교동,카페,4.61,1214,451,대구 중구 국채보상로 629 이층 카페오하이오,11:00에 영업 시작,0507-1351-0968,,,,"{'커피가 맛있어요': 576, '인테리어가 멋져요': 492, '디저트가 맛있어요': 466, '음료가 맛있어요': 405, '친절해요': 400, '대화하기 좋아요': 348, '매장이 청결해요': 323, '좌석이 편해요': 238, '사진이 잘 나와요': 204, '뷰가 좋아요': 179, '특별한 메뉴가 있어요': 140, '집중하기 좋아요': 131, '화장실이 깨끗해요': 50, '가성비가 좋아요': 30, '매장이 넓어요': 7, '차분한 분위기에요': 6, '아늑해요': 4, '주차하기 편해요': 3, '음악이 좋아요': 2, '음식이 빨리 나와요': 1, '메뉴 구성이 알차요': 1, '특별한 날 가기 좋아요': 1}",1107,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201214_109%2F1607934520385zWJvn_JPEG%2Fbh5-kNzsZ4FRhLhHYbagP1zI.jpeg.jpg"""
26,선데이 베이글 마켓,"카페,디저트",0.0,730,694,대구 중구 동덕로14길 18-1 선데이 베이글 마켓,10:00에 영업 시작,070-4708-2880,,,,"{'빵이 맛있어요': 476, '인테리어가 멋져요': 233, '커피가 맛있어요': 209, '특별한 메뉴가 있어요': 165, '친절해요': 163, '매장이 청결해요': 142, '사진이 잘 나와요': 123, '음료가 맛있어요': 109, '대화하기 좋아요': 73, '뷰가 좋아요': 55, '디저트가 맛있어요': 47, '가성비가 좋아요': 27, '화장실이 깨끗해요': 25, '좌석이 편해요': 17, '집중하기 좋아요': 8, '음식이 맛있어요': 4, '야외 공간이 멋져요': 2, '주차하기 편해요': 2, '종류가 다양해요': 2, '재료가 신선해요': 1, '건강한 맛이에요': 1}",718,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230715_184%2F1689388118005XHww0_JPEG%2FIMG_2652.jpg"""
27,틸베이글,베이글,0.0,640,618,"대구 중구 달구벌대로 2217 1,2,3층",11:00에 영업 시작,0507-1423-8816,,,,"{'빵이 맛있어요': 417, '인테리어가 멋져요': 210, '커피가 맛있어요': 204, '주차하기 편해요': 138, '매장이 청결해요': 113, '특별한 메뉴가 있어요': 109, '대화하기 좋아요': 96, '음료가 맛있어요': 89, '친절해요': 82, '좌석이 편해요': 65, '사진이 잘 나와요': 64, '화장실이 깨끗해요': 55, '집중하기 좋아요': 42, '뷰가 좋아요': 24, '가성비가 좋아요': 21, '매장이 넓어요': 10, '오래 머무르기 좋아요': 3, '음식이 맛있어요': 2, '메뉴 구성이 알차요': 2, '건강한 맛이에요': 2, '단체모임 하기 좋아요': 2, '차분한 분위기에요': 1, '종류가 다양해요': 1}",630,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230723_31%2F1690107869898eyLF2_JPEG%2FIMG_11."""
