,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
10,모건커피라운지,"카페,디저트",0.0,1098,469,경북 경산시 삼성현로 883 MORGAN coffee lounge,10:30에 영업 시작,070-8808-1881,,,,"{'커피가 맛있어요': 571, '주차하기 편해요': 286, '친절해요': 255, '매장이 청결해요': 232, '뷰가 좋아요': 216, '인테리어가 멋져요': 198, '음료가 맛있어요': 181, '좌석이 편해요': 116, '디저트가 맛있어요': 107, '빵이 맛있어요': 85, '사진이 잘 나와요': 78, '야외 공간이 멋져요': 72, '아늑해요': 66, '재료가 신선해요': 49, '화장실이 깨끗해요': 46, '대화하기 좋아요': 27, '특별한 메뉴가 있어요': 12, '가성비가 좋아요': 4, '매장이 넓어요': 4, '집중하기 좋아요': 4, '차분한 분위기에요': 2, '음악이 좋아요': 2, '컨셉이 독특해요': 1, '건강한 맛이에요': 1}",838,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230311_213%2F167850708307397O1C_JPEG%2FResized_20230110_123731.jpeg"""
11,토닷커피,"카페,디저트",0.0,98,31,경북 경산시 경산로54길 27 104호,11:00에 영업 시작,0507-1362-2735,,,,"{'커피가 맛있어요': 45, '친절해요': 44, '음료가 맛있어요': 29, '매장이 청결해요': 25, '대화하기 좋아요': 24, '디저트가 맛있어요': 18, '특별한 메뉴가 있어요': 16, '인테리어가 멋져요': 15, '주차하기 편해요': 14, '좌석이 편해요': 9, '집중하기 좋아요': 9, '사진이 잘 나와요': 8, '가성비가 좋아요': 8, '화장실이 깨끗해요': 4, '뷰가 좋아요': 2}",95,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230214_119%2F1676372179980NCXFN_JPEG%2F1675242766857-19.jpg"""
12,기역카페,"카페,디저트",0.0,255,44,경북 경산시 박물관로1길 4-13 101호,08:30에 영업 시작,0507-1320-6821,,,,"{'커피가 맛있어요': 166, '디저트가 맛있어요': 130, '인테리어가 멋져요': 124, '친절해요': 123, '매장이 청결해요': 100, '음료가 맛있어요': 81, '사진이 잘 나와요': 64, '대화하기 좋아요': 49, '특별한 메뉴가 있어요': 41, '주차하기 편해요': 29, '집중하기 좋아요': 14, '뷰가 좋아요': 14, '좌석이 편해요': 12, '화장실이 깨끗해요': 10, '가성비가 좋아요': 8, '차분한 분위기에요': 1, '빵이 맛있어요': 1, '메뉴 구성이 알차요': 1, '음악이 좋아요': 1, '야외 공간이 멋져요': 1, '매장이 넓어요': 1, '건강한 맛이에요': 1, '차가 맛있어요': 1}",254,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221004_102%2F1664842658013tC6lp_JPEG%2F157573DC-DC14-4FF8-9920-AB78CF596550.jpeg"""
13,쿠프,"카페,디저트",0.0,132,137,경북 경산시 남매공원로2길 8-1 1층,11:00에 영업 시작,0507-1322-9420,,,,"{'커피가 맛있어요': 73, '디저트가 맛있어요': 72, '친절해요': 62, '특별한 메뉴가 있어요': 51, '빵이 맛있어요': 46, '매장이 청결해요': 41, '인테리어가 멋져요': 38, '음료가 맛있어요': 31, '사진이 잘 나와요': 16, '대화하기 좋아요': 12, '뷰가 좋아요': 9, '주차하기 편해요': 6, '가성비가 좋아요': 6, '집중하기 좋아요': 5, '좌석이 편해요': 4, '음식이 맛있어요': 3, '건강한 맛이에요': 3, '재료가 신선해요': 1, '양이 많아요': 1, '화장실이 깨끗해요': 1}",131,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230620_49%2F1687244727489cpIBg_JPEG%2FDF818BCB-AE1B-4A18-828F-C74401DD16B9.jpeg"""
14,핸즈커피 하양점,카페,0.0,1110,265,경북 경산시 하양읍 동서리 878-1,08:00에 영업 시작,053-851-1088,,,,"{'커피가 맛있어요': 390, '디저트가 맛있어요': 254, '인테리어가 멋져요': 233, '주차하기 편해요': 205, '음료가 맛있어요': 184, '매장이 청결해요': 144, '좌석이 편해요': 136, '대화하기 좋아요': 129, '친절해요': 99, '사진이 잘 나와요': 65, '뷰가 좋아요': 62, '화장실이 깨끗해요': 61, '특별한 메뉴가 있어요': 48, '집중하기 좋아요': 32, '가성비가 좋아요': 17, '매장이 넓어요': 7, '빵이 맛있어요': 3, '음식이 맛있어요': 2, '음악이 좋아요': 1, '단체모임 하기 좋아요': 1}",798,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210208_208%2F1612774864867KX0bV_JPEG%2F0m4QN0OJ5jbcE2j8zV1f5qSu.jpeg.jpg"""
15,카페 CW,"카페,디저트",0.0,659,650,경북 경산시 강변동로 290 카페 CW,,0507-1436-6543,,,,"{'인테리어가 멋져요': 487, '커피가 맛있어요': 434, '디저트가 맛있어요': 292, '사진이 잘 나와요': 252, '음료가 맛있어요': 218, '친절해요': 191, '주차하기 편해요': 160, '매장이 청결해요': 158, '뷰가 좋아요': 138, '특별한 메뉴가 있어요': 101, '대화하기 좋아요': 72, '좌석이 편해요': 38, '화장실이 깨끗해요': 36, '집중하기 좋아요': 28, '가성비가 좋아요': 25, '컨셉이 독특해요': 3, '매장이 넓어요': 2, '음식이 맛있어요': 1, '음악이 좋아요': 1, '종류가 다양해요': 1}",658,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220602_152%2F1654148477558twrkO_JPEG%2FCW2.jpg"""
16,우즈베이커리 경산포레스트점,베이커리,4.33,2313,474,경북 경산시 삼성현로 548,09:00에 영업 시작,053-813-8835,,,,"{'빵이 맛있어요': 575, '커피가 맛있어요': 367, '뷰가 좋아요': 213, '주차하기 편해요': 200, '음료가 맛있어요': 179, '대화하기 좋아요': 169, '인테리어가 멋져요': 161, '매장이 청결해요': 124, '친절해요': 119, '좌석이 편해요': 118, '사진이 잘 나와요': 64, '특별한 메뉴가 있어요': 57, '가성비가 좋아요': 43, '화장실이 깨끗해요': 42, '집중하기 좋아요': 15, '양이 많아요': 1, '야외 공간이 멋져요': 1, '매장이 넓어요': 1}",1098,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200209_158%2F15812187334028uMKx_JPEG%2F1KTIOtgSW_9BcafsnuOOEVLh.jpg"""
17,커피명가 본,카페,0.0,2073,618,경북 경산시 압량읍 임당로 230,10:00에 영업 시작,053-815-0892,,,,"{'커피가 맛있어요': 1185, '인테리어가 멋져요': 756, '디저트가 맛있어요': 686, '주차하기 편해요': 576, '뷰가 좋아요': 436, '매장이 청결해요': 389, '음료가 맛있어요': 369, '대화하기 좋아요': 251, '좌석이 편해요': 225, '친절해요': 216, '사진이 잘 나와요': 196, '특별한 메뉴가 있어요': 194, '화장실이 깨끗해요': 117, '집중하기 좋아요': 38, '가성비가 좋아요': 34, '매장이 넓어요': 8, '차분한 분위기에요': 4, '음악이 좋아요': 3, '컨셉이 독특해요': 1, '아늑해요': 1, '음식이 빨리 나와요': 1, '야외 공간이 멋져요': 1}",2046,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211102_46%2F1635818112659dvECu_JPEG%2FBrjS1Cv6feMKvzPT8sZAKw6L.jpeg.jpg"""
18,스타벅스 경산중방DT점,카페,4.6,3749,158,경북 경산시 경안로 222,,1522-3232,,,,"{'커피가 맛있어요': 1077, '친절해요': 546, '음료가 맛있어요': 430, '디저트가 맛있어요': 366, '주차하기 편해요': 314, '매장이 청결해요': 292, '대화하기 좋아요': 212, '집중하기 좋아요': 132, '좌석이 편해요': 120, '화장실이 깨끗해요': 106, '특별한 메뉴가 있어요': 90, '인테리어가 멋져요': 86, '가성비가 좋아요': 62, '뷰가 좋아요': 42, '사진이 잘 나와요': 29, '비싼 만큼 가치있어요': 4, '종류가 다양해요': 3, '매장이 넓어요': 2, '차분한 분위기에요': 1, '음식이 빨리 나와요': 1, '재료가 신선해요': 1, '메뉴 구성이 알차요': 1}",2092,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png"""
19,소디스에스프레소바 경산,카페,0.0,142,280,경북 경산시 백천서로 28-31 지하1층~지상3층,12:00에 영업 시작,0507-1367-9486,,,,"{'커피가 맛있어요': 107, '디저트가 맛있어요': 56, '인테리어가 멋져요': 37, '뷰가 좋아요': 37, '친절해요': 36, '음료가 맛있어요': 33, '주차하기 편해요': 32, '특별한 메뉴가 있어요': 29, '대화하기 좋아요': 28, '좌석이 편해요': 26, '사진이 잘 나와요': 25, '매장이 청결해요': 19, '가성비가 좋아요': 13, '집중하기 좋아요': 6, '화장실이 깨끗해요': 4, '매장이 넓어요': 3, '메뉴 구성이 알차요': 1, '오래 머무르기 좋아요': 1, '종류가 다양해요': 1}",141,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230223_10%2F1677142163814NAGHh_JPEG%2FKakaoTalk_20230223_174722134_12.jpg"""
20,호미호시,"카페,디저트",4.44,1123,669,경북 경산시 원효로 275,11:00에 영업 시작,0507-1389-6779,,,,"{'커피가 맛있어요': 211, '인테리어가 멋져요': 189, '매장이 청결해요': 132, '디저트가 맛있어요': 129, '주차하기 편해요': 129, '뷰가 좋아요': 120, '음료가 맛있어요': 111, '사진이 잘 나와요': 80, '대화하기 좋아요': 78, '친절해요': 67, '화장실이 깨끗해요': 47, '좌석이 편해요': 37, '집중하기 좋아요': 26, '특별한 메뉴가 있어요': 23, '가성비가 좋아요': 11, '매장이 넓어요': 4, '차분한 분위기에요': 2, '야외 공간이 멋져요': 2, '컨셉이 독특해요': 1}",522,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200612_110%2F1591961487882oojSu_JPEG%2F3LIvT8RcxWwQcbrtZoy5UjcK.jpeg.jpg"""
21,드리브,"카페,디저트",0.0,191,217,경북 경산시 중방동 615-4,11:00에 영업 시작,010-4689-0688,,,,"{'커피가 맛있어요': 119, '인테리어가 멋져요': 62, '사진이 잘 나와요': 54, '음료가 맛있어요': 52, '디저트가 맛있어요': 49, '친절해요': 47, '주차하기 편해요': 35, '매장이 청결해요': 34, '대화하기 좋아요': 30, '뷰가 좋아요': 22, '좌석이 편해요': 14, '특별한 메뉴가 있어요': 14, '집중하기 좋아요': 12, '화장실이 깨끗해요': 12, '가성비가 좋아요': 6, '아늑해요': 2, '차분한 분위기에요': 1, '음악이 좋아요': 1, '야외 공간이 멋져요': 1, '매장이 넓어요': 1}",191,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230501_172%2F1682938747404aCReT_JPEG%2FIMG_6263.jpg"""
22,파스마,"카페,디저트",0.0,2092,627,경북 경산시 한의대로 96 파스마카페,09:00에 영업 시작,070-7722-2222,,,,"{'커피가 맛있어요': 533, '디저트가 맛있어요': 443, '뷰가 좋아요': 359, '인테리어가 멋져요': 350, '주차하기 편해요': 280, '음료가 맛있어요': 248, '좌석이 편해요': 206, '친절해요': 170, '매장이 청결해요': 167, '대화하기 좋아요': 151, '사진이 잘 나와요': 140, '화장실이 깨끗해요': 79, '특별한 메뉴가 있어요': 66, '가성비가 좋아요': 56, '집중하기 좋아요': 21, '빵이 맛있어요': 3, '아이와 가기 좋아요': 3, '메뉴 구성이 알차요': 2, '야외 공간이 멋져요': 2, '반려동물과 가기 좋아요': 1, '건강한 맛이에요': 1, '차가 맛있어요': 1}",1274,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200721_286%2F1595264120735dlbTB_JPEG%2FrFVk9keQk8vEkFBT6iXAhIyo.jpg"""
23,올웨이즈어거스트 경산,"카페,디저트",4.63,177,383,경북 경산시 선비길2길 44,11:00에 영업 시작,0507-1330-4623,,,,"{'커피가 맛있어요': 28, '디저트가 맛있어요': 16, '인테리어가 멋져요': 15, '주차하기 편해요': 12, '친절해요': 11, '뷰가 좋아요': 11, '대화하기 좋아요': 10, '매장이 청결해요': 8, '좌석이 편해요': 7, '음료가 맛있어요': 7, '사진이 잘 나와요': 5, '특별한 메뉴가 있어요': 5, '화장실이 깨끗해요': 4, '집중하기 좋아요': 2, '아늑해요': 1, '가성비가 좋아요': 1}",41,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181110_180%2F1541834201560vNmTy_JPEG%2FLJg-1l-M3yUqEHR2xCTnY07K.jpeg.jpg"""
24,라포미 본점,"카페,디저트",4.49,522,153,경북 경산시 중방로 29 1층,10:00에 영업 시작,053-815-8150,,,,"{'디저트가 맛있어요': 150, '커피가 맛있어요': 143, '음료가 맛있어요': 137, '친절해요': 96, '매장이 청결해요': 66, '인테리어가 멋져요': 64, '좌석이 편해요': 62, '가성비가 좋아요': 48, '특별한 메뉴가 있어요': 48, '대화하기 좋아요': 46, '사진이 잘 나와요': 24, '화장실이 깨끗해요': 23, '주차하기 편해요': 18, '뷰가 좋아요': 10, '집중하기 좋아요': 7, '매장이 넓어요': 2, '음악이 좋아요': 1, '반려동물과 가기 좋아요': 1}",328,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230715_293%2F1689415243055pFOka_JPEG%2F%25B6%25F3%25C6%25F7%25B9%25CC%25BA%25BB%25C1%25A1%25BF%25DC%25B0%25FC.jpg"""
25,데일리레코드,카페,4.56,490,414,경북 경산시 대학로53길 8 1층 데일리레코드 카페,11:30에 영업 시작,0507-1300-4160,,,,"{'디저트가 맛있어요': 308, '커피가 맛있어요': 149, '음료가 맛있어요': 109, '매장이 청결해요': 104, '인테리어가 멋져요': 97, '친절해요': 82, '대화하기 좋아요': 76, '특별한 메뉴가 있어요': 70, '주차하기 편해요': 40, '사진이 잘 나와요': 40, '좌석이 편해요': 37, '화장실이 깨끗해요': 37, '가성비가 좋아요': 34, '집중하기 좋아요': 30, '뷰가 좋아요': 11, '차분한 분위기에요': 2, '종류가 다양해요': 2, '빵이 맛있어요': 1, '아늑해요': 1, '차가 맛있어요': 1}",439,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220428_228%2F1651117109310JMIrf_JPEG%2F1646379328759-3.jpg"""
26,까사델제주,"카페,디저트",0.0,493,443,경북 경산시 원효로40길 23-11 Casa del jeju,10:00에 영업 시작,0507-1337-4465,,,,"{'인테리어가 멋져요': 88, '특별한 메뉴가 있어요': 70, '음료가 맛있어요': 67, '디저트가 맛있어요': 60, '사진이 잘 나와요': 54, '커피가 맛있어요': 50, '친절해요': 50, '매장이 청결해요': 31, '대화하기 좋아요': 22, '가성비가 좋아요': 13, '뷰가 좋아요': 12, '좌석이 편해요': 10, '화장실이 깨끗해요': 5, '음식이 맛있어요': 2, '메뉴 구성이 알차요': 2, '집중하기 좋아요': 2, '컨셉이 독특해요': 1, '아늑해요': 1, '음식이 빨리 나와요': 1, '음악이 좋아요': 1, '주차하기 편해요': 1, '룸이 잘 되어있어요': 1}",186,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220908_243%2F1662605751147A7yJG_JPEG%2F20220806_174032-01.jpeg"""
27,Cafe.803,카페,4.59,65,143,경북 경산시 와촌면 갓바위로 550 카페 803,10:00에 영업 시작,010-8609-4446,,,,"{'커피가 맛있어요': 11, '대화하기 좋아요': 10, '뷰가 좋아요': 10, '친절해요': 8, '인테리어가 멋져요': 6, '주차하기 편해요': 6, '집중하기 좋아요': 6, '디저트가 맛있어요': 5, '음료가 맛있어요': 5, '가성비가 좋아요': 5, '좌석이 편해요': 4, '사진이 잘 나와요': 3, '특별한 메뉴가 있어요': 2, '아늑해요': 1, '룸이 잘 되어있어요': 1}",28,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231012_125%2F1697107330728h4Ahm_JPEG%2FIMG_0096.jpeg"""
28,카페 코잔타,브런치카페,0.0,495,216,경북 경산시 남천면 상대로 21-3,11:00에 영업 시작,0507-1448-0378,,,,"{'커피가 맛있어요': 380, '인테리어가 멋져요': 324, '친절해요': 272, '디저트가 맛있어요': 269, '뷰가 좋아요': 212, '사진이 잘 나와요': 167, '음료가 맛있어요': 149, '매장이 청결해요': 111, '주차하기 편해요': 98, '특별한 메뉴가 있어요': 86, '매장이 넓어요': 41, '대화하기 좋아요': 33, '빵이 맛있어요': 23, '화장실이 깨끗해요': 20, '컨셉이 독특해요': 17, '집중하기 좋아요': 10, '음식이 맛있어요': 6, '좌석이 편해요': 2, '음악이 좋아요': 2, '야외 공간이 멋져요': 2, '가성비가 좋아요': 2, '차분한 분위기에요': 1, '건강한 맛이에요': 1, '종류가 다양해요': 1}",495,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230602_252%2F1685684716924psRPL_JPEG%2FKakaoTalk_Photo_2023-06-02-14-44-56-2.jpeg"""
