,cafe_name,cafe_type,starring,visitor_review,blog_review,address,business_hours,phone_number,connection_site,description,menu,keyword,keyword_number,image_link
10,공차 대구평리점,차,4.56,964,10,대구 서구 국채보상로 258,09:00에 영업 시작,053-523-0407,,,,"{'음료가 맛있어요': 346, '차가 맛있어요': 217, '친절해요': 150, '매장이 청결해요': 120, '특별한 메뉴가 있어요': 75, '좌석이 편해요': 71, '디저트가 맛있어요': 69, '대화하기 좋아요': 60, '인테리어가 멋져요': 38, '집중하기 좋아요': 38, '가성비가 좋아요': 32, '화장실이 깨끗해요': 9, '사진이 잘 나와요': 8, '뷰가 좋아요': 7, '주차하기 편해요': 3, '차분한 분위기에요': 2}",641,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210227_88%2F1614353748708gM3SX_JPEG%2FRHx9J77-7lq4cqRJNg1eu7V9.JPG.jpg"""
11,매스커피 대신남산점,카페,0.0,199,9,대구 중구 달구벌대로 1950 남산그린타운상가,08:00에 영업 시작,0504-2015-4584,,,,"{'커피가 맛있어요': 109, '음료가 맛있어요': 60, '친절해요': 47, '가성비가 좋아요': 37, '매장이 청결해요': 22, '디저트가 맛있어요': 16, '인테리어가 멋져요': 10, '대화하기 좋아요': 6, '좌석이 편해요': 5, '사진이 잘 나와요': 3, '뷰가 좋아요': 2, '특별한 메뉴가 있어요': 1, '집중하기 좋아요': 1}",190,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220812_175%2F1660290629189PCDyx_JPEG%2FKakaoTalk_20220809_172439760.jpg"""
12,카페 우스리,"카페,디저트",0.0,82,6,대구 서구 염색공단로 17 1층 카페 우스리,07:00에 영업 시작,0507-1484-3902,,,,"{'커피가 맛있어요': 63, '친절해요': 55, '매장이 청결해요': 36, '가성비가 좋아요': 24, '음료가 맛있어요': 22, '인테리어가 멋져요': 13, '대화하기 좋아요': 13, '디저트가 맛있어요': 12, '특별한 메뉴가 있어요': 12, '집중하기 좋아요': 6, '주차하기 편해요': 4, '사진이 잘 나와요': 3, '좌석이 편해요': 1, '포장이 깔끔해요': 1, '화장실이 깨끗해요': 1, '뷰가 좋아요': 1}",77,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230829_98%2F16932609553485DKML_JPEG%2FIMG_6555.jpeg"""
13,스테이어,"카페,디저트",0.0,251,123,대구 달서구 달구벌대로 1726-17,11:30에 영업 시작,0507-1336-3981,,,,"{'디저트가 맛있어요': 134, '커피가 맛있어요': 113, '친절해요': 99, '인테리어가 멋져요': 74, '매장이 청결해요': 71, '음료가 맛있어요': 64, '사진이 잘 나와요': 51, '대화하기 좋아요': 42, '특별한 메뉴가 있어요': 32, '화장실이 깨끗해요': 27, '가성비가 좋아요': 21, '좌석이 편해요': 20, '집중하기 좋아요': 15, '뷰가 좋아요': 13, '주차하기 편해요': 6, '빵이 맛있어요': 3, '매장이 넓어요': 2, '포장이 깔끔해요': 1}",248,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211103_151%2F1635931065554hY2kC_JPEG%2FmPmTRWOZPs6wBABjN-7Z3N6-.jpg"""
14,"파티세리,은",베이커리,0.0,312,118,"대구 달서구 달구벌대로378길 35 1층 파티세리,은(구)착한,케이크&마카롱",11/17 휴무,053-593-2233,,,,"{'빵이 맛있어요': 44, '인테리어가 멋져요': 30, '특별한 메뉴가 있어요': 30, '매장이 청결해요': 25, '친절해요': 22, '주차하기 편해요': 21, '커피가 맛있어요': 11, '음료가 맛있어요': 9, '가성비가 좋아요': 7, '화장실이 깨끗해요': 5, '뷰가 좋아요': 4, '사진이 잘 나와요': 3, '대화하기 좋아요': 3, '좌석이 편해요': 2, '디저트가 맛있어요': 1, '집중하기 좋아요': 1}",106,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190629_24%2F1561808762979B6oNN_JPEG%2FRn8sZIreXHRMhE0Icm5tiHB5.jpeg.jpg"""
15,파스쿠찌 대구신평리네거리점,카페,4.42,868,30,대구 서구 국채보상로 204 (평리동),08:00에 영업 시작,053-525-8497,,,,"{'커피가 맛있어요': 224, '음료가 맛있어요': 141, '디저트가 맛있어요': 130, '친절해요': 127, '주차하기 편해요': 99, '대화하기 좋아요': 87, '매장이 청결해요': 83, '좌석이 편해요': 79, '집중하기 좋아요': 45, '인테리어가 멋져요': 39, '가성비가 좋아요': 28, '화장실이 깨끗해요': 28, '특별한 메뉴가 있어요': 20, '뷰가 좋아요': 17, '사진이 잘 나와요': 10, '매장이 넓어요': 2, '차분한 분위기에요': 1, '음악이 좋아요': 1}",550,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171222_242%2F1513929786815kVgYV_JPEG%2FzabE8a-XhMiwLaFBVLPTdlJ7.jpg"""
16,쩝쩝박사케이크,케이크전문,0.0,40,140,대구 서구 염색공단로7길 3 1층 쩝쩝박사케이크,연중무휴,0507-1327-1360,,,,"{'친절해요': 36, '선물하기 좋아요': 34, '디저트가 맛있어요': 28, '특별한 메뉴가 있어요': 28, '매장이 청결해요': 13, '사진이 잘 나와요': 12, '주차하기 편해요': 9, '인테리어가 멋져요': 6, '가성비가 좋아요': 6, '커피가 맛있어요': 1, '음료가 맛있어요': 1, '비싼 만큼 가치있어요': 1, '특별한 날 가기 좋아요': 1, '뷰가 좋아요': 1}",40,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220805_165%2F16596766196252OqlS_JPEG%2F20220519_164613.jpg"""
17,키에이쿠,베이커리,0.0,32,84,대구 서구 통학로2길 6 1층,11:00에 영업 시작,0507-1330-4199,,,,"{'친절해요': 19, '빵이 맛있어요': 13, '특별한 메뉴가 있어요': 7, '사진이 잘 나와요': 4, '매장이 청결해요': 4, '커피가 맛있어요': 3, '인테리어가 멋져요': 2, '가성비가 좋아요': 2, '좌석이 편해요': 1, '음료가 맛있어요': 1, '대화하기 좋아요': 1, '뷰가 좋아요': 1}",31,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230128_163%2F1674913138102SRKlb_JPEG%2F97BD713C-CF99-4798-B881-0544E74E6CDD.jpeg"""
18,바운드,"카페,디저트",0.0,164,10,대구 서구 문화로49길 5 1층 바운드,11:00에 영업 시작,010-9347-6918,,,,"{'디저트가 맛있어요': 127, '친절해요': 87, '커피가 맛있어요': 73, '매장이 청결해요': 61, '음료가 맛있어요': 52, '가성비가 좋아요': 50, '특별한 메뉴가 있어요': 44, '인테리어가 멋져요': 39, '사진이 잘 나와요': 19, '대화하기 좋아요': 8, '좌석이 편해요': 7, '집중하기 좋아요': 3, '화장실이 깨끗해요': 3, '주차하기 편해요': 2, '뷰가 좋아요': 2}",162,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220121_57%2F16427482285575cC4x_JPEG%2FIMG_20220121_124731_632.jpg"""
19,스탠다드테이블,"카페,디저트",4.53,105,63,대구 서구 국채보상로48길 5 1층 스탠다드테이블,11:00에 영업 시작,053-523-1008,,,,"{'디저트가 맛있어요': 38, '커피가 맛있어요': 24, '음료가 맛있어요': 19, '대화하기 좋아요': 16, '인테리어가 멋져요': 15, '친절해요': 15, '가성비가 좋아요': 10, '특별한 메뉴가 있어요': 10, '매장이 청결해요': 8, '좌석이 편해요': 4, '사진이 잘 나와요': 3, '화장실이 깨끗해요': 3, '집중하기 좋아요': 2, '주차하기 편해요': 1, '뷰가 좋아요': 1}",74,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_29%2F1652767639322C2Rt5_JPEG%2FIMG_1839."""
20,던킨 대구평리점,도넛,0.0,754,15,대구 서구 국채보상로 293,08:00에 영업 시작,053-621-1050,,,,"{'디저트가 맛있어요': 229, '친절해요': 144, '매장이 청결해요': 130, '커피가 맛있어요': 75, '가성비가 좋아요': 54, '음료가 맛있어요': 48, '특별한 메뉴가 있어요': 36, '대화하기 좋아요': 30, '인테리어가 멋져요': 28, '좌석이 편해요': 25, '사진이 잘 나와요': 13, '주차하기 편해요': 12, '집중하기 좋아요': 10, '뷰가 좋아요': 9, '화장실이 깨끗해요': 8, '빵이 맛있어요': 1, '아늑해요': 1, '포장이 깔끔해요': 1}",461,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221109_37%2F1667959779999r5avy_JPEG%2FResized_IMG_20221011_134112_946_SFXAQBGGHJFJFCDFIEFDIAHCIE.jpeg"""
21,샌드릿커피,"카페,디저트",0.0,39,18,대구 서구 국채보상로 356 1층,10:00에 영업 시작,070-7576-0918,,,,"{'커피가 맛있어요': 28, '디저트가 맛있어요': 21, '음료가 맛있어요': 17, '인테리어가 멋져요': 13, '친절해요': 13, '가성비가 좋아요': 8, '매장이 청결해요': 8, '특별한 메뉴가 있어요': 7, '사진이 잘 나와요': 6, '좌석이 편해요': 2, '주차하기 편해요': 2, '대화하기 좋아요': 1, '뷰가 좋아요': 1}",39,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20230917_139%2F16949499008925PH0r_JPEG%2F20230917_202333.jpg"""
22,스타벅스 대구두류DT점,카페,4.51,5240,137,대구 달서구 달구벌대로 1796,,1522-3232,,,,"{'커피가 맛있어요': 1327, '친절해요': 626, '음료가 맛있어요': 542, '디저트가 맛있어요': 357, '매장이 청결해요': 311, '대화하기 좋아요': 229, '좌석이 편해요': 147, '집중하기 좋아요': 142, '특별한 메뉴가 있어요': 140, '주차하기 편해요': 115, '화장실이 깨끗해요': 102, '인테리어가 멋져요': 100, '가성비가 좋아요': 75, '뷰가 좋아요': 56, '사진이 잘 나와요': 28, '음식이 빨리 나와요': 2, '오래 머무르기 좋아요': 2, '차분한 분위기에요': 1, '아늑해요': 1, '주문제작을 잘해줘요': 1, '선물하기 좋아요': 1, '비싼 만큼 가치있어요': 1, '매장이 넓어요': 1, '종류가 다양해요': 1}",2513,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190828_93%2F1566953601239OT9MQ_PNG%2FxX7Wv642gXMoTI0DAv0hRymS.png"""
23,오헤이,"카페,디저트",0.0,73,61,대구 달서구 야외음악당로 265 1층,12:00에 영업 시작,0507-1338-9370,,,,"{'디저트가 맛있어요': 33, '커피가 맛있어요': 31, '친절해요': 28, '뷰가 좋아요': 21, '음료가 맛있어요': 20, '매장이 청결해요': 18, '인테리어가 멋져요': 16, '사진이 잘 나와요': 15, '대화하기 좋아요': 13, '화장실이 깨끗해요': 7, '특별한 메뉴가 있어요': 5, '반려동물과 가기 좋아요': 3, '차분한 분위기에요': 2, '좌석이 편해요': 2, '아늑해요': 1, '가성비가 좋아요': 1, '집중하기 좋아요': 1}",72,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230421_29%2F16820536601869Ceym_PNG%2FKakaoTalk_20230421_140640068.png"""
24,베이커스55,"카페,디저트",0.0,167,48,대구 서구 국채보상로48길 5 2층,10:00에 영업 시작,0507-1468-3459,,,,"{'디저트가 맛있어요': 119, '특별한 메뉴가 있어요': 45, '커피가 맛있어요': 43, '친절해요': 29, '인테리어가 멋져요': 23, '매장이 청결해요': 22, '음료가 맛있어요': 21, '가성비가 좋아요': 17, '대화하기 좋아요': 11, '사진이 잘 나와요': 6, '화장실이 깨끗해요': 5, '좌석이 편해요': 4, '주차하기 편해요': 1}",163,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220331_97%2F16486944903693Q6zq_JPEG%2F20220331_101130.jpg"""
25,이디야커피 대구서구청점,카페,4.57,826,9,대구 서구 국채보상로 250,08:00에 영업 시작,053-562-3374,,,,"{'커피가 맛있어요': 281, '음료가 맛있어요': 161, '가성비가 좋아요': 98, '친절해요': 87, '대화하기 좋아요': 78, '매장이 청결해요': 75, '디저트가 맛있어요': 63, '좌석이 편해요': 54, '특별한 메뉴가 있어요': 34, '집중하기 좋아요': 33, '인테리어가 멋져요': 24, '화장실이 깨끗해요': 21, '사진이 잘 나와요': 11, '뷰가 좋아요': 11, '주차하기 편해요': 2}",567,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_277%2F1698892786311vReTQ_JPEG%2FSNS%25B1%25E2%25C5%25B8_%25B3%25D7%25C0%25CC%25B9%25F6%25C3%25A4%25B3%25CE_%25BB%25EA%25B8%25AE%25BF%25C0%25BD%25C3%25C1%25F02%2528%25B8%25DE%25B4%25BA%2529.jpg"""
26,VAMOS,"카페,디저트",0.0,126,13,대구 서구 국채보상로49길 25 1층,10:00에 영업 시작,0507-1334-8673,,,,"{'커피가 맛있어요': 79, '친절해요': 60, '음료가 맛있어요': 44, '가성비가 좋아요': 33, '인테리어가 멋져요': 32, '디저트가 맛있어요': 31, '매장이 청결해요': 31, '대화하기 좋아요': 23, '사진이 잘 나와요': 17, '특별한 메뉴가 있어요': 17, '좌석이 편해요': 9, '화장실이 깨끗해요': 9, '뷰가 좋아요': 7, '집중하기 좋아요': 6, '주차하기 편해요': 4, '차분한 분위기에요': 1}",126,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220523_233%2F1653294094895WXu5i_JPEG%2F20220521_222730.jpg"""
27,레프트뱅크 서구청점,카페,0.0,346,24,대구 서구 국채보상로49길 15-1 1층,08:00에 영업 시작,053-572-8070,,,,"{'커피가 맛있어요': 229, '디저트가 맛있어요': 97, '가성비가 좋아요': 84, '음료가 맛있어요': 75, '친절해요': 48, '특별한 메뉴가 있어요': 20, '매장이 청결해요': 15, '인테리어가 멋져요': 10, '좌석이 편해요': 7, '대화하기 좋아요': 7, '사진이 잘 나와요': 6, '집중하기 좋아요': 6, '뷰가 좋아요': 4, '주차하기 편해요': 3, '화장실이 깨끗해요': 2}",329,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220212_258%2F1644666690574tIMEA_JPEG%2F0146443C-29E5-49EF-A74F-758B1D19DDD8.jpeg"""
28,감미정,"카페,디저트",4.73,144,75,대구 서구 당산로 237 1층,10:00에 영업 시작,0507-1352-0604,,,,"{'디저트가 맛있어요': 78, '친절해요': 61, '음료가 맛있어요': 40, '커피가 맛있어요': 36, '특별한 메뉴가 있어요': 36, '가성비가 좋아요': 26, '매장이 청결해요': 18, '대화하기 좋아요': 6, '빵이 맛있어요': 5, '인테리어가 멋져요': 5, '사진이 잘 나와요': 4, '뷰가 좋아요': 2, '주문제작을 잘해줘요': 1, '화장실이 깨끗해요': 1}",118,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201007_142%2F1602036841879d4XRs_JPEG%2F110221659_915562995623697_4313160342743563052_n.jpg"""
29,메종드림,카페,0.0,164,43,대구 서구 달구벌대로361길 46-2,09:00에 영업 시작,0507-1350-8937,,,,"{'커피가 맛있어요': 101, '디저트가 맛있어요': 53, '친절해요': 47, '음료가 맛있어요': 40, '가성비가 좋아요': 31, '인테리어가 멋져요': 28, '매장이 청결해요': 25, '특별한 메뉴가 있어요': 16, '대화하기 좋아요': 13, '사진이 잘 나와요': 10, '좌석이 편해요': 5, '화장실이 깨끗해요': 5, '뷰가 좋아요': 4, '집중하기 좋아요': 3}",161,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220406_297%2F1649238849684YL8em_JPEG%2FC06C18A3-EA65-4AC2-A790-6E75C3E2AD10.jpeg"""
30,파리바게뜨 대구서구청점,베이커리,4.43,2003,6,대구 서구 국채보상로50길 3,07:00에 영업 시작,053-551-8255,,,,"{'빵이 맛있어요': 790, '친절해요': 250, '매장이 청결해요': 203, '커피가 맛있어요': 78, '가성비가 좋아요': 77, '음료가 맛있어요': 67, '특별한 메뉴가 있어요': 53, '인테리어가 멋져요': 42, '대화하기 좋아요': 20, '좌석이 편해요': 18, '주차하기 편해요': 11, '화장실이 깨끗해요': 11, '집중하기 좋아요': 6, '뷰가 좋아요': 6, '사진이 잘 나와요': 5}",1089,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_280%2F1649839120186pj4vv_PNG%2Fimage.png"""
31,이디야커피 비산점,카페,4.84,490,5,대구 서구 달서로 172 1층,09:00에 영업 시작,0507-1379-9824,,,,"{'커피가 맛있어요': 225, '친절해요': 194, '음료가 맛있어요': 147, '매장이 청결해요': 145, '대화하기 좋아요': 124, '디저트가 맛있어요': 99, '좌석이 편해요': 94, '가성비가 좋아요': 73, '화장실이 깨끗해요': 61, '집중하기 좋아요': 56, '인테리어가 멋져요': 53, '특별한 메뉴가 있어요': 34, '주차하기 편해요': 9, '사진이 잘 나와요': 9, '뷰가 좋아요': 7, '차분한 분위기에요': 1}",474,"""https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231102_277%2F1698892786311vReTQ_JPEG%2FSNS%25B1%25E2%25C5%25B8_%25B3%25D7%25C0%25CC%25B9%25F6%25C3%25A4%25B3%25CE_%25BB%25EA%25B8%25AE%25BF%25C0%25BD%25C3%25C1%25F02%2528%25B8%25DE%25B4%25BA%2529.jpg"""
